  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3147.867    2.393    2.253   -2.215   -2.258   -2.228   -2.183    2.200    2.346 
3316.551    2.506    2.454    2.609    2.412    2.118    2.107    1.817    2.108 
3323.479   -1.950   -1.925    2.341    2.740   -2.795   -2.366    1.971    1.996 
3354.342   -2.030   -2.602   -1.724   -1.684    2.314    2.029    2.839    2.745 
3409.825   -3.331    3.051    3.010   -3.056    0.469   -0.542    1.310   -0.883 
3416.086   -1.632    1.875   -2.283    1.960   -2.708    3.215    2.221   -2.032 
3423.624    2.596   -2.583    2.644   -2.533   -2.383    2.299    1.388   -1.560 
3425.491   -1.115    0.803    0.555   -0.888   -2.418    2.664   -3.646    3.600 
3153.225   -2.231   -2.252    2.277    2.296    2.288    2.282   -2.255   -2.238 
3327.004    1.690    1.672   -2.766   -2.794    1.791    1.819   -2.666   -2.676 
3327.963    2.751    2.829    1.745    1.775    2.705    2.624    1.720    1.729 
3362.258    2.277    2.296    2.185    2.186   -2.341   -2.246   -2.330   -2.449 
3423.202   -1.147    1.128    4.299   -4.273    1.170   -1.179    0.181   -0.198 
3424.579   -2.411    2.385    0.430   -0.431   -3.679    3.725   -1.184    1.225 
3425.535    2.122   -2.147    1.056   -1.051   -2.242    2.351    3.248   -3.129 
3429.253    3.128   -3.040    1.220   -1.155   -0.864    0.848   -3.072    3.081 
3146.247    2.369    2.283   -2.238   -2.176   -2.149   -2.188    2.275    2.385 
3320.842    0.086   -0.280    3.199    3.135    0.179    0.256    3.147    3.402 
3323.185    3.315    3.035   -0.020    0.028    3.236    3.323   -0.257   -0.025 
3358.882   -2.410   -2.147   -2.335   -2.515    2.310    2.305    2.131    2.120 
3413.553    2.070   -2.455    0.025   -0.308    0.495   -0.615   -4.079    3.769 
3418.562   -3.454    3.563   -1.683    1.879   -0.777    0.775   -2.186    2.249 
3421.973   -1.721    1.991    3.355   -3.166    2.569   -2.583   -0.580    0.575 
3426.650    0.194   -0.249   -2.661    2.716    3.750   -3.610    0.577   -0.475 
3146.075    2.363    2.342   -2.187   -2.207   -2.305   -2.291    2.172    2.200 
3311.243    3.524    3.317    0.256    0.201    2.967    2.984   -0.216   -0.453 
3324.684   -0.226    0.138    3.116    3.047    0.206    0.206    3.216    3.512 
3351.383    1.957    1.682    2.639    2.437   -2.488   -2.621   -1.943   -2.302 
3404.299   -4.267    4.600    0.520   -0.632   -0.171    0.127   -1.107    0.616 
3413.230    0.034   -0.008    0.001   -0.080    4.534   -4.461   -0.855    0.845 
3422.787   -0.527    0.206    2.716   -2.851    0.696   -0.603    3.736   -3.394 
3425.277   -1.003    0.988   -3.565    3.643    0.505   -0.551    2.680   -2.542 
3148.410   -2.266   -2.313    2.247    2.239    2.312    2.310   -2.213   -2.184 
3317.766    3.112    3.134   -0.272   -0.169    3.257    3.380    0.114   -0.084 
3325.669   -0.051   -0.059    3.018    3.057    0.165    0.302    3.505    3.314 
3355.969    2.496    2.299    2.482    2.624   -1.924   -2.208   -2.173   -1.986 
3413.127   -0.004   -0.037    0.188   -0.256    4.551   -4.262   -1.048    1.350 
3416.525   -4.268    4.333   -0.444    0.578   -0.362    0.341   -1.472    1.431 
3424.266   -1.210    1.319    3.778   -3.663    0.401   -0.512    2.248   -2.411 
3425.643    1.014   -0.878    2.654   -2.610   -1.010    1.155   -3.402    3.546 
3150.597    2.306    2.222   -2.212   -2.275   -2.292   -2.234    2.236    2.323 
3320.603    2.297    2.221    2.219    2.225    2.365    2.364    2.250    2.321 
3328.198    2.180    2.166   -2.355   -2.485    2.398    2.279   -2.210   -2.220 
3358.641    2.275    2.560    2.296    2.166   -2.076   -2.215   -2.484   -2.187 
3417.291   -1.985    2.113    1.511   -1.460   -2.564    2.553    2.837   -2.833 
3420.662   -2.326    2.080    2.964   -3.061    2.550   -2.447   -0.772    1.056 
3425.200   -0.068   -0.097    1.353   -1.418   -2.797    2.943   -3.318    3.287 
3426.751    3.462   -3.463    2.894   -2.709    0.028   -0.152    1.053   -1.180 
3147.870    2.295    2.330   -2.339   -2.314   -2.227   -2.174    2.178    2.222 
3321.511    2.053    2.042    2.745    2.734    1.759    1.708    2.461    2.506 
3322.658   -2.710   -2.713    1.775    1.543   -2.498   -2.473    2.030    2.250 
3357.439   -2.037   -1.875   -2.372   -2.123    2.531    2.687    2.217    2.347 
3414.927   -4.310    4.391   -0.725    0.865    0.011   -0.111   -1.254    1.102 
3416.727    0.927   -0.977   -4.312    4.497    0.533   -0.761   -0.500    0.487 
3421.918   -0.900    0.820   -0.869    1.027   -2.455    2.327    3.756   -3.644 
3427.336   -0.691    0.557    0.119   -0.216    3.863   -3.871    2.486   -2.299 
3148.943    2.260    2.291   -2.306   -2.235   -2.189   -2.233    2.288    2.289 
3320.699   -1.317   -1.435    2.935    2.844   -1.302   -1.274    2.988    2.997 
3326.290    2.912    2.818    1.291    1.317    2.977    3.079    1.348    1.374 
3358.697    2.462    2.234    2.256    2.465   -2.289   -2.234   -2.143   -2.198 
3417.568    1.682   -1.643    2.029   -2.111    0.614   -0.593    3.681   -3.692 
3419.220    1.211   -1.075    3.053   -3.050    1.945   -1.994   -2.600    2.504 
3423.247   -4.020    4.216    1.850   -1.607    0.670   -0.755    0.744   -0.797 
3425.996   -0.096    0.059   -2.064    2.152    4.093   -3.988    0.585   -0.528 
3149.191    2.332    2.370   -2.344   -2.207   -2.169   -2.170    2.196    2.294 
3325.749    1.248    1.753   -2.987   -2.568    1.569    1.565   -2.846   -2.947 
3326.767    2.861    2.684    1.536    1.624    2.897    2.937    1.371    1.613 
3364.659   -2.306   -2.296   -2.334   -2.299    2.244    2.321    2.299    2.234 
3418.221    3.901   -3.772    1.781   -2.324    0.718   -0.610   -1.433    1.012 
3424.081   -0.067    0.396    2.735   -2.814   -0.608    0.718    3.615   -3.559 
3427.005   -2.362    2.385    2.613   -2.650    2.383   -2.301   -1.724    1.791 
3429.688    0.745   -0.743   -1.442    1.519    3.858   -3.829    1.958   -1.848 
3143.706    2.208    2.148   -2.149   -2.219   -2.337   -2.366    2.326    2.296 
3315.485    2.709    2.685    0.919    0.786    3.237    3.202    1.523    1.585 
3318.489   -1.068   -1.058    3.071    3.413   -1.322   -1.245    2.871    2.605 
3352.324    2.618    2.903    2.094    2.242   -1.855   -1.639   -2.539   -2.109 
3406.081   -0.027   -0.022   -0.980    0.744   -4.403    4.559    0.123   -0.046 
3413.066    1.036   -1.298   -1.329    1.246    0.201   -0.144   -4.076    4.374 
3417.320   -2.214    1.918    3.716   -3.565   -0.780    0.680   -1.558    1.844 
3424.718    3.961   -3.889    2.460   -2.146   -0.535    0.350    0.282   -0.441 
3138.926   -2.295   -2.419    2.215    2.111    2.121    2.233   -2.364   -2.255 
3303.675   -2.872   -2.828    1.554    1.544   -2.063   -2.126    2.342    2.440 
3319.416    1.916    2.087    2.801    2.659    1.957    1.985    2.330    2.358 
3346.300    1.915    1.430    2.312    2.647   -3.004   -2.516   -1.653   -2.325 
3395.912   -3.691    3.895   -0.398    0.665   -0.882    0.474   -2.562    2.122 
3407.863    2.592   -2.411   -0.739    0.712   -1.435    1.366   -3.423    3.536 
3413.328    0.296    0.041    3.397   -3.076    2.476   -2.993   -1.887    1.473 
3422.607    0.233   -0.155   -2.988    3.230    3.338   -3.302   -0.620    0.491 
3150.490    2.283    2.285   -2.331   -2.334   -2.239   -2.238    2.194    2.194 
3321.829    0.951    1.124    3.534    3.508   -0.032    0.103    2.715    2.718 
3322.936    3.099    3.216   -0.381   -0.659    3.292    3.125   -0.578   -0.572 
3357.147   -1.998   -2.238   -1.581   -1.623    2.474    2.207    2.892    2.894 
3411.546   -1.615    1.368    4.200   -4.192    0.908   -1.164    0.029   -0.031 
3419.746    4.207   -4.016    1.178   -0.896    1.612   -1.798    0.287   -0.370 
3423.991    1.201   -1.228    1.348   -1.481   -3.938    4.092    1.234   -1.194 
3429.521   -0.629    0.628   -0.486    0.502    0.957   -0.979    4.422   -4.424 
3152.969   -2.257   -2.234    2.250    2.314    2.305    2.243   -2.242   -2.271 
3322.449    2.684    2.036   -2.063   -2.089    1.537    1.542   -2.564   -3.229 
3325.442    2.653    2.618    2.061    2.130    2.481    2.348    1.968    1.905 
3357.495    2.010    1.467    2.709    2.553   -2.705   -2.762   -1.502   -2.144 
3415.467   -2.790    3.653    0.708   -0.629    0.188   -0.314   -3.578    2.649 
3422.336    1.464   -1.354   -3.253    3.238    2.081   -2.249   -2.041    1.878 
3426.818   -0.729    0.934   -2.694    2.811   -3.612    3.554   -0.072   -0.089 
3428.749    2.797   -2.787    1.642   -1.533   -1.832    1.915   -2.699    2.698 
3147.716    2.326    2.275   -2.185   -2.246   -2.326   -2.275    2.194    2.255 
3316.038    2.956    2.985    1.239    1.234    2.969    2.998    1.247    1.243 
3327.486   -1.264   -1.274    2.967    2.972   -1.219   -1.226    3.004    3.006 
3356.003    2.045    2.416    2.498    2.210   -2.053   -2.423   -2.438   -2.150 
3412.857   -2.963    2.935    1.238   -1.238   -3.012    2.975    1.321   -1.328 
3415.965    3.328   -3.054   -0.526    0.877   -3.249    2.975    0.554   -0.899 
3424.755   -0.595    0.460   -0.286    0.228   -1.429    1.553   -4.276    4.329 
3425.507   -1.257    1.411   -4.320    4.391   -0.343    0.181    0.472   -0.545 
3149.740   -2.319   -2.321    2.205    2.210    2.319    2.321   -2.196   -2.201 
3318.158    3.215    3.239    0.083    0.080    3.215    3.239    0.084    0.080 
3329.871   -0.058   -0.056    3.258    3.256   -0.108   -0.105    3.220    3.218 
3358.748   -2.196   -2.248   -2.333   -2.309    2.194    2.247    2.397    2.371 
3415.273    3.250   -3.225   -0.087    0.090    3.251   -3.226   -0.089    0.093 
3416.358   -3.215    3.173    0.539   -0.577    3.215   -3.172   -0.503    0.544 
3427.405   -0.216    0.221   -3.849    3.851    0.043   -0.042   -2.501    2.502 
3429.350    0.496   -0.511    2.443   -2.451   -0.535    0.552   -3.816    3.825 
3151.547    2.305    2.298   -2.227   -2.218   -2.258   -2.278    2.258    2.266 
3322.367    3.199    3.392    1.062    0.833    2.959    2.975    0.511    0.583 
3327.337   -0.770   -0.656    3.299    3.134   -0.792   -0.824    3.062    3.081 
3358.953   -1.824   -2.201   -2.323   -1.968    2.514    2.474    2.415    2.482 
3417.002    4.438   -4.047   -1.486    1.909    0.056   -0.169    0.068   -0.188 
3422.872    0.475   -0.522    1.487   -1.559    4.310   -4.293   -0.042   -0.002 
3425.163    0.521   -0.574    1.583   -1.678   -0.580    0.665    4.250   -4.176 
3427.737   -1.473    1.632   -3.544    3.717    1.479   -1.466    1.824   -1.825 
3149.657   -2.191   -2.203    2.340    2.331    2.287    2.295   -2.227   -2.218 
3318.319    0.860    1.229    3.651    3.336    0.032    0.111    2.735    2.725 
3323.049    2.962    3.191   -0.522   -0.874    3.338    3.217   -0.390   -0.384 
3354.564    2.063    2.542    1.757    1.362   -2.278   -2.084   -2.868   -2.893 
3408.745    1.561   -0.932   -4.047    4.451   -1.021    1.123   -0.083   -0.014 
3418.891   -1.246    1.001    0.595   -0.910   -4.276    4.454    0.356   -0.250 
3423.924    2.852   -2.659    0.956   -0.785   -0.331    0.307    3.539   -3.567 
3427.242    3.366   -3.134    1.295   -1.103   -0.858    0.811   -2.910    2.880 
3146.511    2.298    2.270   -2.155   -2.186   -2.288   -2.266    2.291    2.321 
3315.607    2.575    2.560    1.348    1.352    2.942    3.169    1.851    1.624 
3322.207    1.995    1.941   -2.458   -2.477    1.238    1.148   -3.104   -3.057 
3353.515    2.204    2.285    2.931    2.806   -1.946   -2.393   -1.866   -1.490 
3409.528    0.014    0.130    0.283   -0.074   -2.987    2.502    3.435   -3.839 
3414.858   -4.344    4.345    0.703   -0.788   -0.914    0.965   -0.815    0.811 
3418.108   -1.192    1.145    0.448   -0.543    3.573   -3.488    2.692   -2.565 
3427.278   -0.808    0.900   -4.485    4.521    0.084   -0.165    0.272   -0.320 
3152.597    2.302    2.279   -2.275   -2.268   -2.226   -2.232    2.250    2.282 
3323.676    0.923    1.087    3.509    3.409    0.267    0.423    2.742    2.836 
3325.210    3.081    3.187   -0.471   -0.846    3.295    3.064   -0.738   -0.677 
3357.961   -1.986   -2.340   -1.767   -1.789    2.562    2.167    2.690    2.761 
3415.470   -2.379    2.034    3.747   -3.798    1.183   -1.493    0.203   -0.172 
3422.414    3.791   -3.622    1.541   -1.161    2.149   -2.497   -0.254    0.074 
3425.844    0.745   -0.710    0.632   -0.660   -1.168    1.277    4.376   -4.264 
3428.696   -1.311    1.422   -2.030    2.213    3.469   -3.562    1.542   -1.539 
3142.686    2.376    2.339   -2.213   -2.253   -2.243   -2.183    2.186    2.254 
3311.931    3.072    3.085    1.577    1.585    2.777    2.754    1.064    1.056 
3321.024   -1.446   -1.452    2.776    2.706   -1.162   -1.159    3.107    3.188 
3351.639   -1.739   -1.978   -2.564   -2.219    2.456    2.770    2.277    2.091 
3404.643    4.488   -4.391   -0.824    0.985    0.378   -0.510   -0.385    0.246 
3413.979    0.846   -0.740    1.459   -1.282   -3.040    2.887    3.050   -3.163 
3418.443   -0.622    0.778   -4.065    4.286   -0.459    0.170    1.675   -1.755 
3420.980    0.022   -0.080    0.850   -0.980    3.469   -3.429    2.961   -2.798 
3145.806    2.421    2.325   -2.266   -2.264   -2.172   -2.159    2.167    2.286 
3318.554    2.960    2.669    2.165    2.176    2.421    2.406    1.377    1.675 
3324.351    1.703    1.840   -2.643   -2.595    1.976    1.972   -2.606   -2.692 
3358.832   -1.905   -2.083   -2.049   -1.974    2.508    2.564    2.533    2.559 
3410.825   -4.310    4.469    0.748   -0.640   -0.212    0.382    1.204   -0.818 
3417.699   -0.697    0.719   -4.476    4.549   -0.380    0.332   -0.081    0.109 
3423.859    1.089   -0.924    0.029    0.067   -2.704    2.721    3.610   -3.519 
3426.796    0.371   -0.269   -0.374    0.413    3.698   -3.658    2.778   -2.630 
3144.092    2.295    2.328   -2.327   -2.284   -2.242   -2.150    2.163    2.263 
3313.707    1.405    1.486    2.562    2.466    1.767    1.981    2.971    2.969 
3316.131   -3.256   -2.953    1.254    0.928   -2.357   -2.341    1.710    2.413 
3349.173    2.081    1.643    3.090    2.487   -2.274   -2.926   -1.607   -1.594 
3404.470    2.640   -3.129    0.646   -0.639   -1.591    1.282    3.336   -2.961 
3411.005    3.250   -3.400   -1.599    1.451    2.195   -1.902   -1.649    1.968 
3416.330   -0.980    0.913   -3.836    4.420   -0.325   -0.296    1.709   -1.666 
3424.430   -0.871    0.573    0.868   -1.193    3.938   -3.712    2.432   -1.922 
3146.498    2.330    2.311   -2.253   -2.245   -2.276   -2.222    2.176    2.261 
3316.194    2.791    2.769    1.214    1.219    3.043    3.123    1.482    1.407 
3324.026    1.085    1.320   -3.029   -3.020    1.573    1.330   -2.868   -2.849 
3354.499    2.330    2.623    2.245    2.261   -1.869   -2.141   -2.608   -2.100 
3411.936   -1.931    2.082   -0.123    0.190   -3.619    3.441    1.965   -2.223 
3415.967    3.942   -3.712   -1.395    1.378   -2.126    2.045   -0.190   -0.254 
3419.882    1.389   -1.241    4.293   -4.264   -0.443    0.350    0.808   -0.995 
3424.935   -0.842    0.617    0.797   -0.959   -1.858    2.123   -3.912    4.032 
3145.970   -2.354   -2.371    2.241    2.215    2.264    2.270   -2.168   -2.185 
3314.925    3.232    3.255   -0.095   -0.068    3.206    3.177   -0.315   -0.273 
3326.309    0.408    0.286    3.358    3.362    0.005    0.030    3.058    3.114 
3356.215   -2.117   -2.096   -2.073   -2.189    2.382    2.268    2.528    2.578 
3409.496    4.543   -4.529    0.078   -0.181    0.550   -0.541    0.074   -0.146 
3415.358    0.530   -0.579   -1.129    1.029   -4.364    4.457    0.253   -0.198 
3422.382    0.020    0.065    4.411   -4.386   -1.051    1.022    0.788   -0.812 
3427.418   -0.127    0.137   -0.722    0.734    0.414   -0.366    4.559   -4.478 
3150.040   -2.274   -2.265    2.280    2.329    2.274    2.207   -2.214   -2.254 
3322.171    1.865    1.893    2.677    2.767    1.771    1.683    2.613    2.662 
3325.599   -2.851   -2.751    1.666    1.595   -2.562   -2.530    1.883    2.078 
3358.590   -2.096   -2.026   -2.410   -2.236    2.442    2.597    2.172    2.266 
3418.301   -2.878    2.937    3.415   -3.422   -0.854    1.010   -0.066    0.049 
3419.679    2.365   -2.479    1.743   -1.667   -1.477    1.509    3.258   -3.072 
3423.082    2.384   -2.421    2.478   -2.567    1.975   -1.831   -2.287    2.317 
3426.957   -1.030    0.907    0.189   -0.317    3.777   -3.803    2.467   -2.319 
3149.403   -2.305   -2.316    2.250    2.267    2.291    2.274   -2.199   -2.191 
3319.640    3.353    3.324    0.009    0.026    3.135    3.073   -0.243   -0.306 
3326.810    0.185    0.283    3.290    3.304    0.037   -0.017    3.138    3.191 
3357.819   -2.102   -1.989   -2.221   -2.181    2.472    2.402    2.360    2.519 
3414.832   -4.410    4.490    0.613   -0.617   -0.488    0.462   -0.825    0.676 
3419.731    0.300   -0.306   -0.709    0.723   -4.451    4.543    0.497   -0.414 
3422.854    0.465   -0.515    4.404   -4.408   -0.525    0.594    1.083   -1.010 
3428.001   -0.968    0.863   -0.891    0.854    0.529   -0.509    4.427   -4.347 
3142.403    2.278    2.219   -2.207   -2.150   -2.199   -2.269    2.329    2.391 
3313.552    1.654    1.719   -2.746   -2.935    1.716    1.484   -2.667   -2.725 
3317.514    2.437    2.102    1.294    1.207    3.096    3.263    1.906    2.064 
3351.187   -2.988   -2.532   -2.192   -2.810    1.892    1.555    1.981    1.929 
3405.895   -0.314    0.402   -0.382    0.327   -1.287    1.372    4.400   -4.276 
3409.080   -0.777    0.525   -2.419    1.892   -3.606    3.836   -1.362    1.380 
3418.840   -4.010    4.425   -0.931    1.300    1.420   -1.328    0.013    0.060 
3422.497   -1.435    1.780    4.011   -3.706   -1.998    1.672   -0.451    0.302 
3145.454    2.386    2.368   -2.257   -2.190   -2.140   -2.158    2.242    2.316 
3320.587   -2.984   -3.056    1.220    1.081   -2.717   -2.728    1.764    1.699 
3322.217    1.604    1.275    3.043    2.976    1.436    1.434    2.629    2.903 
3358.822    1.995    1.914    2.309    2.362   -2.644   -2.558   -2.141   -2.283 
3410.890   -4.417    4.523   -0.367    0.659   -0.253    0.290    0.871   -0.609 
3418.374    0.663   -0.525    1.150   -1.155    0.190   -0.025    4.495   -4.291 
3421.736    0.675   -0.804   -4.176    4.215   -1.329    1.381    1.094   -0.972 
3427.398    0.063   -0.062    1.318   -1.403   -4.370    4.392   -0.250    0.263 
3143.527   -2.314   -2.324    2.150    2.133    2.134    2.195   -2.419   -2.370 
3314.030    2.388    2.307   -2.131   -2.107    1.168    1.296   -3.049   -3.029 
3320.956    2.626    2.585    2.036    2.035    2.647    2.692    1.653    1.703 
3355.584   -1.821   -1.625   -2.736   -2.784    2.734    2.742    1.532    1.816 
3403.733    1.459   -1.594    0.052   -0.217    0.396   -0.142    4.343   -4.232 
3410.363   -4.254    4.352    0.209   -0.154   -0.077    0.090    1.488   -1.575 
3424.035   -0.005   -0.072   -3.197    3.191   -3.304    3.269    0.346   -0.244 
3427.063   -0.197    0.215   -3.299    3.289    3.242   -3.149   -0.060   -0.005 
3141.933   -2.308   -2.339    2.259    2.193    2.113    2.181   -2.332   -2.315 
3311.771    1.617    1.555   -2.781   -2.668    1.240    1.259   -3.000   -3.079 
3316.722    3.076    3.299    2.125    1.774    2.419    2.460    0.868    0.962 
3349.743    1.524    1.643    2.161    2.061   -3.075   -2.813   -2.062   -2.471 
3404.610   -4.145    3.968    0.781   -0.969   -0.214    0.050   -1.973    1.808 
3408.629   -1.400    1.161    2.061   -2.309    0.907   -0.740    3.783   -3.634 
3412.811   -1.615    1.648   -3.651    3.768   -0.904    1.163    1.940   -1.754 
3425.034    0.197   -0.339    1.137   -1.386   -4.347    4.437    0.408   -0.229 
3147.585   -2.278   -2.315    2.209    2.173    2.223    2.271   -2.326   -2.287 
3318.449    3.166    3.156   -0.590   -0.587    3.051    3.303   -0.505   -0.724 
3320.035    0.093    0.118    2.730    2.709    0.883    1.240    3.673    3.324 
3353.609    2.427    2.245    2.814    2.951   -1.927   -2.259   -1.782   -1.488 
3410.081   -1.416    1.471    0.085   -0.066    1.993   -1.520   -3.738    4.172 
3415.664   -3.554    3.609   -0.677    0.764   -2.913    2.594   -0.095   -0.202 
3419.383   -2.439    2.482    1.219   -1.126    2.968   -2.908    2.207   -2.242 
3426.916    0.141   -0.044    4.406   -4.358   -1.356    1.184   -0.570    0.473 
3139.325    2.275    2.159   -2.096   -2.219   -2.284   -2.280    2.344    2.363 
3308.386    1.946    1.970    2.265    2.305    2.316    2.338    2.494    2.496 
3315.715   -3.103   -2.700    1.636    1.721   -1.711   -1.987    2.431    2.493 
3347.972    1.771    1.936    3.064    2.577   -2.196   -2.908   -1.666   -1.623 
3400.868    0.258   -0.285    0.307   -0.170   -0.767    0.629    4.503   -4.475 
3406.209   -3.538    3.642    1.995   -2.117   -1.882    1.958   -0.220    0.159 
3412.453   -2.215    2.268   -0.541   -0.089    4.152   -3.620    0.781   -0.733 
