  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
4097.139    1.309    1.941    3.152    2.783   -2.232   -2.939   -1.610   -1.484 
4144.196    3.440   -3.797   -0.272    0.580   -0.371   -0.224   -2.791    2.548 
4157.536    2.867   -2.330   -0.341    0.386    1.180   -1.004    3.231   -3.835 
4170.705   -0.671    0.587   -0.796    0.201    4.691   -4.053   -0.944    0.948 
4192.363   -0.394    0.611   -4.419    4.626   -0.701    0.416    0.033   -0.102 
3839.138    2.396    2.310   -2.168   -2.246   -2.194   -2.054    2.225    2.390 
4042.668    1.954    1.971    2.544    2.532    2.157    2.152    2.355    2.404 
4055.882   -3.072   -2.987    1.218    1.159   -1.706   -1.579    2.537    2.896 
4095.660   -1.189   -1.556   -3.174   -2.403    2.634    3.264    1.682    1.200 
4156.377    3.387   -3.374   -1.166    1.226    1.110   -1.058   -2.651    2.504 
4160.048    2.869   -2.794    0.101    0.466   -1.202    0.576    3.423   -3.425 
4177.230   -1.018    1.170   -3.828    4.082    1.426   -1.900    1.129   -1.062 
4190.470   -0.040    0.323   -1.654    2.165   -4.208    3.827   -1.252    0.816 
3850.354    2.232    2.297   -2.223   -2.163   -2.305   -2.376    2.262    2.197 
4055.702    2.944    2.955   -1.275   -1.284    3.052    3.060   -1.035   -1.034 
4070.939    0.989    1.003    2.856    2.854    1.304    1.312    3.178    3.162 
4105.608   -2.595   -2.246   -2.329   -2.638    2.194    1.846    2.019    2.290 
4172.099   -1.056    0.926   -1.123    0.936   -4.227    4.316   -0.666    0.826 
4179.556   -3.815    4.051   -0.134    0.443    1.206   -1.406   -2.039    1.765 
4189.292    2.099   -1.976    0.190   -0.161    0.154   -0.251   -4.095    4.103 
4192.509   -0.472    0.658    4.517   -4.396   -1.014    0.833   -0.180    0.079 
3846.215   -2.093   -2.148    2.330    2.335    2.356    2.361   -2.228   -2.175 
4055.247    1.471    1.495   -2.918   -3.008    2.120    2.111   -2.309   -2.287 
4063.300    2.403    2.434    1.384    1.544    2.848    2.732    2.275    2.214 
4104.193   -2.990   -2.756   -1.863   -2.249    1.759    1.560    2.260    2.450 
4168.550   -0.378    0.211   -2.032    1.862   -4.024    4.186   -0.195    0.364 
4172.770   -0.360    0.132   -4.194    3.970    1.984   -1.986   -0.422    0.409 
4182.172    1.172   -1.412   -0.655    0.484   -0.060    0.170    4.395   -4.308 
4195.477   -4.360    4.415    0.258   -0.127    0.094   -0.162    1.255   -1.410 
3835.137   -2.015   -2.090    2.289    2.314    2.245    2.237   -2.415   -2.354 
4031.211   -1.097   -0.771    2.685    2.816    0.016    0.037    3.349    3.577 
4057.294    2.863    2.695   -0.201    0.001    3.453    3.544    1.109    0.514 
4087.795   -3.143   -2.339   -2.509   -2.983    1.763    1.873    0.917    1.831 
4142.143    0.304   -1.418    0.208   -0.605   -0.381    0.336    4.584   -4.167 
4162.401    0.555   -0.122    4.681   -4.288    0.542   -0.529   -0.406    0.402 
4169.394    0.198   -0.377   -0.599    0.440    4.569   -4.448    0.410   -0.273 
4189.368   -4.222    4.691    0.517   -0.229    0.187   -0.348    0.678   -1.141 
3851.097    2.150    2.189   -2.266   -2.254   -2.203   -2.325    2.399    2.269 
4051.182    2.349    1.681   -2.432   -2.404    1.078    1.349   -2.791   -3.245 
4069.664    3.078    3.070    2.118    1.950    2.324    2.323    1.465    1.276 
4101.303    1.863    1.119    2.408    2.307   -2.949   -2.931   -1.324   -2.592 
4166.562    1.729   -2.718   -0.306   -0.101    1.383   -0.620    4.263   -3.268 
4179.623    1.143   -1.068   -4.201    4.400   -0.981    0.963   -0.415    0.610 
4190.392    2.892   -3.162    1.583   -1.528   -2.909    2.850   -0.746    1.303 
4192.518   -2.410    2.229   -0.186    0.052   -3.232    3.332    2.284   -2.139 
3852.229   -2.345   -2.360    2.290    2.239    2.198    2.237   -2.195   -2.201 
4061.858    3.027    3.022   -0.989   -0.991    3.049    3.020   -1.239   -1.192 
4070.190    1.428    1.254    3.244    3.286    0.821    0.862    2.722    2.833 
4109.862    2.134    1.953    1.836    2.141   -2.570   -2.297   -2.503   -2.709 
4176.795   -4.359    4.434   -0.912    1.068   -0.689    0.688   -0.328    0.357 
4183.308   -1.113    1.344    3.769   -3.500    2.358   -2.590    0.231   -0.399 
4190.668   -0.015   -0.010   -2.538    2.614    3.787   -3.800   -0.135    0.078 
4194.277   -0.264    0.228   -0.397    0.368   -0.044    0.226    4.664   -4.467 
3844.046    2.298    2.374   -2.397   -2.335   -2.231   -2.172    2.073    2.129 
4052.644   -2.257   -2.581    1.495    1.697   -3.608   -3.071    1.006    1.029 
4057.139    1.972    1.918    3.158    3.282    0.770    0.993    2.391    2.425 
4100.534   -2.088   -2.578   -1.112   -1.671    2.114    1.750    3.191    2.981 
4161.582    0.832   -0.503    4.382   -3.945    1.371   -1.959   -0.282    0.015 
4172.328    4.626   -4.237   -0.944    0.868    0.435   -0.410   -0.574    0.234 
4176.646    0.877   -0.696    1.414   -1.709   -3.940    4.280    0.842   -1.043 
4195.232   -0.338    0.177    0.211   -0.350   -0.846    1.076   -4.426    4.519 
3838.590   -2.045   -2.118    2.367    2.441    2.292    2.242   -2.274   -2.199 
4040.504    0.157    0.161    2.721    3.033    0.373    0.596    3.726    3.182 
4056.864    2.479    2.529   -1.158   -0.957    3.464    3.792    0.497   -0.061 
4093.916    3.297    3.055    1.950    2.613   -1.058   -1.667   -2.054   -1.601 
4156.884   -0.764    0.344   -3.274    2.778    2.111   -1.572   -2.426    3.077 
4160.384    0.094    0.286    3.507   -3.223    1.891   -1.335   -2.307    2.837 
4171.480    0.562   -0.786   -0.078   -0.153    3.850   -3.783    2.435   -2.378 
4193.180   -4.443    4.563    0.410   -0.202    0.247   -0.393    0.634   -0.872 
3832.831   -2.413   -2.498    2.196    2.122    2.253    2.180   -2.097   -2.182 
4032.917    2.878    3.075    0.653    0.852    3.078    3.416    0.863    0.482 
4055.469   -1.065   -1.475    2.498    2.144   -0.367    0.074    3.799    3.560 
4088.989    1.928    1.963    3.411    2.885   -1.630   -2.710   -1.716   -0.956 
4145.523    4.658   -4.362   -0.001   -0.280    0.459   -0.260   -0.293    0.093 
4156.025   -0.589    0.174   -0.872    0.365    4.287   -3.351   -1.770    2.722 
4177.533   -0.010    0.007    0.380   -0.438   -2.128    2.414   -3.951    3.938 
4184.206    0.212   -0.205   -4.180    4.826   -0.946    0.459   -0.112    0.042 
3847.596    2.158    2.357   -2.508   -2.321   -2.194   -2.183    2.145    2.153 
4048.531    0.919    1.378   -2.814   -3.096    2.878    2.120   -2.032   -2.022 
4066.627    2.274    2.367    1.718    1.649    2.745    2.741    2.352    2.166 
4102.987   -2.730   -3.160   -1.018   -2.372    1.684    1.025    2.739    2.484 
4158.717    1.405   -0.381    4.324   -3.524    1.485   -2.403   -0.489   -0.111 
4180.441    0.951   -0.665    1.505   -1.950   -3.582    3.767    1.739   -2.108 
4190.963   -0.463    0.403    0.744   -0.944   -1.681    1.984   -4.014    4.171 
4191.995    4.560   -4.222   -1.259    0.903    0.239    0.032   -0.784    0.664 
3828.382    2.595    2.237   -1.923   -1.950   -2.093   -2.130    2.299    2.606 
4039.809    3.037    2.139    1.518    1.548    3.065    3.145    0.711    1.682 
4056.287    1.916    2.215   -2.339   -2.370    0.635    0.798   -3.146   -3.298 
4101.743   -1.821   -1.848   -3.089   -2.954    2.295    2.569    1.647    1.449 
4143.912    2.638   -3.647   -0.473   -0.025   -0.203   -0.382   -3.611    2.727 
4165.407   -3.279    3.153    0.159   -0.233   -0.349    0.348   -3.136    3.282 
4174.095   -0.311    0.312   -0.144   -0.081    4.687   -4.417   -0.184    0.186 
4196.425   -0.236    0.352   -4.547    4.621   -0.092    0.012    0.014   -0.025 
3840.142    2.348    2.207   -2.074   -2.216   -2.410   -2.294    2.155    2.288 
4039.339    2.762    2.723    1.240    1.204    3.021    3.011    1.557    1.576 
4065.682   -1.343   -1.348    2.948    3.136   -1.511   -1.387    2.800    2.740 
4093.340    2.047    2.818    2.493    2.100   -1.639   -2.204   -2.659   -2.011 
4155.417    1.403   -1.634   -0.922    0.762    3.960   -3.860   -1.393    1.666 
4165.787    3.914   -3.492   -1.123    1.592   -2.193    1.919   -1.209    0.572 
4181.563   -1.032    0.460    1.728   -1.957   -0.705    1.091   -3.823    4.184 
4187.031   -1.979    2.067   -3.986    3.750   -0.524    0.581   -1.251    1.310 
3849.142    2.230    2.208   -2.107   -2.127   -2.281   -2.340    2.398    2.348 
4061.503    3.329    3.235   -0.425   -0.429    3.015    3.208   -0.448   -0.360 
4063.438   -0.143   -0.070    2.782    2.794    1.003    0.898    3.512    3.453 
4107.811    2.269    2.213    2.945    2.860   -2.088   -2.269   -1.588   -1.691 
4171.297   -0.659    0.687   -0.046    0.149   -0.627    0.469   -4.459    4.504 
4178.759    0.546   -0.534   -0.080   -0.075    4.606   -4.388   -0.663    0.608 
4184.053   -4.385    4.488    0.735   -0.808    0.645   -0.577    0.529   -0.613 
4198.223   -0.705    0.782   -4.518    4.541    0.092   -0.132    0.172   -0.218 
3836.184   -2.053   -2.014    2.199    2.446    2.422    2.189   -2.287   -2.339 
4038.423    0.660    0.716    2.403    2.942    1.453    1.032    3.311    3.404 
4063.217    3.124    2.929   -1.371   -1.104    3.195    2.953   -0.675   -0.908 
4097.534    2.691    2.596    2.540    2.508   -1.862   -2.234   -1.780   -1.792 
4154.458    0.075   -0.043    1.465   -1.088   -1.494    1.581    4.182   -3.979 
4161.854    0.400   -0.734   -3.720    3.197    1.858   -2.454    1.852   -1.956 
4177.611    0.403   -0.195   -2.489    2.706   -3.733    3.674   -0.667    0.513 
4192.395   -4.452    4.632   -0.646    0.537   -0.003   -0.020    0.198   -0.315 
3842.874   -2.247   -2.149    2.105    2.210    2.398    2.357   -2.249   -2.294 
4047.673    2.613    2.568    1.208    1.208    2.996    3.058    1.820    1.823 
4064.424   -1.552   -1.534    2.909    3.024   -1.451   -1.550    2.817    2.622 
4099.059    2.345    2.827    2.563    2.242   -1.624   -2.072   -2.443   -1.892 
4161.159    0.528   -0.730   -0.708    0.417    4.442   -4.209   -1.011    1.241 
4173.827    2.636   -2.674   -1.294    1.489   -1.431    1.335   -3.174    3.135 
4179.950    2.837   -2.307   -2.039    2.326    0.008   -0.308    2.814   -3.310 
4189.346   -2.565    2.658   -3.809    3.658   -0.240    0.219   -0.426    0.489 
3826.182    2.474    2.456   -2.289   -2.134   -1.931   -2.045    2.243    2.311 
4034.659    2.148    2.257   -2.133   -1.999    1.764    1.822   -2.776   -2.938 
4048.731    3.120    2.342    2.710    2.760    1.873    1.990    1.091    1.568 
4091.538    1.633    1.035    1.593    2.242   -3.347   -2.860   -1.786   -2.750 
4141.111   -4.047    4.517   -1.035    1.725   -0.325    0.342   -0.033    0.150 
4157.733   -0.573    0.836    1.827   -1.635    1.267   -0.805    4.258   -3.742 
4164.074   -0.937    1.488    4.042   -3.607    0.178   -0.991   -2.323    1.654 
4189.918   -0.067   -0.020    0.906   -1.197   -4.297    4.515    0.855   -0.492 
3838.390    2.071    2.152   -2.161   -2.087   -2.390   -2.486    2.352    2.266 
4034.632    2.144    2.220   -1.046   -1.483    3.615    3.710    0.999    0.505 
4045.474   -0.608   -0.592    2.560    2.781    0.064    0.979    3.839    3.237 
4091.732    3.458    3.188    2.184    3.096   -1.105   -0.334   -1.396   -1.334 
4137.686    0.339    0.235    1.552   -0.338    4.295   -4.184   -0.768    1.352 
4158.221   -0.882    0.907   -0.718    0.569   -0.693    1.169   -4.044    4.561 
4181.753   -2.028    1.744   -4.111    3.757    1.321   -0.913    0.781   -0.724 
4187.667   -3.939    4.213    2.199   -1.736   -0.452    0.089    0.431   -0.746 
3834.442   -2.152   -2.096    1.990    2.051    2.221    2.429   -2.582   -2.388 
4046.838    2.096    1.840   -2.472   -2.538    0.195    0.781   -3.403   -2.950 
4052.242    2.843    2.740    1.042    1.062    2.930    3.320    1.294    1.524 
4099.149    2.144    2.072    3.134    2.932   -1.868   -2.556   -1.217   -1.670 
4146.675   -0.442    0.415    0.274    0.268   -1.421    0.677   -4.233    4.504 
4169.678    0.677   -0.631   -0.716    0.254    4.641   -4.009   -1.217    1.078 
4174.963   -4.262    4.486    0.878   -1.126    0.935   -0.690    0.126   -0.298 
4192.587   -0.962    1.161   -4.420    4.481   -0.371    0.206    0.120   -0.229 
3841.438    2.128    2.062   -2.099   -2.173   -2.271   -2.540    2.479    2.206 
4053.494   -0.997   -0.720    3.415    3.521   -1.166   -1.747    2.779    1.909 
4054.591    2.969    3.435    1.521    0.919    2.603    2.883    0.933    1.298 
4099.557   -1.735   -2.689   -1.819   -1.269    2.469    2.015    3.175    2.479 
4160.742    0.760   -0.925   -1.545    1.917   -3.879    3.468   -1.389    2.225 
4170.956    2.859   -1.655   -3.127    3.630    1.979   -1.865   -0.082   -0.658 
4182.426    0.445   -0.950    1.130   -0.924    1.590   -1.844   -3.721    4.351 
4192.753    3.945   -3.640    2.519   -2.055   -0.783    0.561    0.781   -1.104 
3822.837   -2.197   -2.253    2.389    2.535    2.435    2.167   -1.896   -1.969 
4031.804    3.057    3.220    1.219    1.871    2.752    2.201    1.360    1.413 
4049.191    0.574    0.903   -3.345   -2.962    2.199    2.322   -2.196   -2.272 
4093.639   -1.894   -2.574   -1.612   -1.105    1.775    2.052    3.323    3.013 
4138.151   -0.117   -0.251   -3.973    3.777    1.810   -2.720   -0.402    0.187 
4157.114    4.042   -3.697    1.098   -1.385    1.991   -1.904   -0.744    0.388 
4160.406    2.578   -2.092   -1.714    2.172   -3.461    3.258   -0.014   -0.494 
4192.206   -0.474    0.250   -0.041   -0.011   -0.467    0.699   -4.452    4.617 
3854.904   -2.167   -2.210    2.272    2.328    2.352    2.314   -2.241   -2.193 
4059.053    1.783    1.802    1.373    1.595    2.465    3.086    3.129    2.282 
4068.536    2.087    2.091   -2.485   -2.510    2.221    2.241   -2.322   -2.281 
4106.773    2.989    2.821    2.475    2.807   -1.060   -1.942   -2.038   -1.342 
4171.775   -0.402    0.082   -0.558    0.170    4.323   -3.348   -1.777    2.860 
4187.472    1.359   -1.238    3.576   -3.430    1.661   -1.691    2.016   -2.107 
4188.677   -1.126    1.356    3.057   -2.780   -1.448    1.702   -2.773    3.031 
4197.312   -4.184    4.256    0.301   -0.182    0.673   -0.864    1.480   -1.756 
3852.923   -2.317   -2.328    2.247    2.239    2.289    2.251   -2.175   -2.224 
4054.079    3.529    3.051    0.151    0.273    2.886    3.285    0.376   -0.530 
4059.604   -1.019   -0.414    2.276    2.205    0.469    0.996    3.700    3.908 
4098.765    2.234    1.566    3.392    3.136   -1.853   -2.697   -1.062   -1.004 
4163.887    2.328   -3.195    0.205   -0.142   -2.255    1.533    3.180   -2.883 
4176.020   -2.984    3.449    0.679   -0.297   -3.329    2.595    0.605   -1.516 
4191.163    1.751   -1.453    0.084    0.008   -2.838    2.856   -3.379    3.044 
4191.993   -0.211    0.230   -4.420    4.693   -0.563    0.251    0.150   -0.240 
3833.068    2.306    2.170   -2.221   -2.151   -2.033   -2.117    2.390    2.544 
4038.766   -0.363   -0.711    3.148    3.138   -0.026    0.003    2.988    3.438 
4060.164    3.396    2.827    0.321    0.320    3.244    3.323   -0.139    0.496 
4096.321   -2.587   -2.099   -2.154   -2.637    2.484    2.225    1.779    2.129 
4148.095   -0.330    0.740    0.276   -0.099    0.501    0.079    4.786   -4.163 
4166.657    1.373   -1.271    4.259   -4.147    0.996   -1.316   -0.183   -0.073 
4178.143   -3.953    4.682    1.572   -1.051    0.086   -0.156   -0.591    0.607 
4186.544   -0.152    0.233   -1.072    1.246    4.436   -4.412   -0.244    0.130 
3836.590    2.342    2.337   -2.394   -2.437   -2.174   -2.051    2.046    2.171 
4039.025    1.276    1.208    3.314    3.907   -0.750   -0.118    2.300    2.409 
4047.214    2.652    2.910   -0.120   -0.725    3.925    3.130   -0.046   -0.076 
4090.034   -1.960   -2.794   -0.699   -1.333    1.909    1.611    3.472    3.039 
4144.370   -0.439    0.452    4.792   -3.951    0.446   -1.404   -0.109    0.065 
4161.845    4.330   -3.908    0.215    0.049    1.158   -1.461   -1.628    1.138 
4172.244    1.933   -1.486    0.901   -1.155   -3.515    3.947    1.400   -1.931 
4189.199   -0.859    0.527    0.149   -0.500   -1.700    2.328   -3.943    4.114 
3843.904    2.407    2.419   -2.193   -2.141   -2.113   -2.166    2.280    2.290 
4050.699    3.430    3.628    0.350    0.106    2.626    2.668   -1.083   -1.046 
4058.639    0.320    0.538    3.512    3.194    0.346    0.343    2.947    3.115 
4099.671    1.244    1.560    2.261    2.046   -3.116   -2.901   -2.067   -2.439 
4156.898    4.647   -4.323   -0.453    0.832    0.024   -0.078    0.331   -0.356 
4175.083   -0.242    0.113    1.029   -1.169    0.844   -0.596    4.502   -4.237 
4180.899    0.578   -0.727    3.867   -4.100    1.654   -1.832   -1.345    1.175 
4190.376   -0.222    0.380   -1.713    1.980    4.143   -4.213   -0.306    0.162 
3841.471    2.319    2.154   -2.172   -2.290   -2.213   -2.132    2.299    2.420 
4041.117    1.728    1.887    2.988    2.730    1.690    1.657    2.475    2.548 
4067.374   -2.920   -3.055    1.388    1.549   -2.304   -2.395    2.193    1.919 
4094.786   -1.266   -2.287   -2.793   -1.690    2.465    3.017    2.385    1.751 
4157.519    2.354   -2.174   -1.903    2.299    0.983   -1.177   -3.241    3.060 
4170.192    1.739   -0.721   -2.681    3.429   -0.114   -0.579    2.747   -3.366 
4183.017    3.441   -3.219    1.918   -1.390   -2.767    2.443    0.202   -0.656 
4188.695   -1.632    1.757   -1.869    2.145   -3.740    3.441   -1.139    1.054 
3837.613   -2.143   -2.285    2.449    2.492    2.236    2.092   -2.145   -2.117 
4047.732   -0.348   -0.405    3.020    3.094   -0.598   -0.842    3.181    3.343 
4060.184    3.462    3.509    0.448    1.271    2.989    2.529    0.277    0.114 
4101.981    2.104    1.537    2.076    2.025   -2.948   -2.620   -2.034   -2.597 
4155.083    1.358   -0.819    4.402   -4.273   -0.156    0.870    0.571   -0.323 
4172.354   -2.980    3.475    1.272   -0.812   -0.680    0.498   -3.196    2.756 
4183.010    3.059   -2.891   -0.426    0.257    0.425   -0.496   -3.489    3.373 
4188.919    0.608   -0.584   -0.647    0.768   -4.236    4.728    0.145    0.180 
3838.789   -2.186   -2.121    2.154    2.228    2.472    2.421   -2.164   -2.234 
4030.624    2.067    2.016    0.541    0.492    2.867    3.699    2.595    1.822 
4056.552    1.232    1.209   -3.044   -3.276    1.782    1.297   -2.724   -2.499 
4088.316    3.078    3.319    2.384    2.326   -0.327   -1.543   -2.380   -1.290 
4139.771   -0.156   -0.592   -0.098   -0.206    4.661   -3.724   -0.634    2.169 
4171.902   -2.014    2.039    3.005   -2.849    0.830   -1.168    2.589   -2.758 
4175.909   -1.345    0.970    2.602   -2.703   -0.966    1.368   -3.071    3.569 
4183.583    3.965   -3.893    2.435   -2.159   -0.129   -0.048    0.367   -0.571 
3855.638   -2.308   -2.266    2.239    2.312    2.312    2.230   -2.183   -2.235 
4064.319    2.820    2.823    1.746    1.833    2.690    2.590    1.636    1.647 
4074.839    1.652    1.680   -2.755   -2.737    1.770    1.792   -2.729   -2.733 
4112.660   -2.046   -2.322   -2.339   -2.060    2.206    2.466    2.530    2.281 
4182.622   -3.141    3.094    2.389   -2.396   -2.015    2.166    1.129   -1.016 
4187.954   -2.988    2.773   -0.438    0.153    3.383   -3.259   -1.129    1.368 
4191.746   -1.621    1.753   -3.840    3.942   -1.539    1.318    0.952   -1.059 
4196.559   -0.394    0.302   -0.240    0.237   -1.827    1.950   -4.145    4.187 
3851.764    2.211    2.333   -2.369   -2.351   -2.303   -2.165    2.142    2.177 
4066.128    2.202    2.225    2.073    2.388    2.337    2.128    2.485    2.394 
4069.622   -2.141   -2.523    2.350    1.825   -2.351   -2.304    2.303    2.414 
4114.176    2.284    2.276    2.506    2.295   -2.128   -2.478   -2.240   -2.060 
4179.423   -1.786    1.308   -3.570    3.648    1.775   -2.217   -1.124    1.246 
4187.214    3.682   -3.565    0.005   -0.437    2.602   -2.411   -1.221    1.225 
4190.204    1.995   -1.998   -2.412    2.568   -1.335    0.960    3.016   -3.151 
4196.622   -1.274    1.142    1.169   -1.350    3.040   -3.094    2.989   -2.889 
