  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  7.   7.  13.  13.   0.    0.   6.   6.   0.  14.   7.   6.  28.   7.   7.   0. 
  1.   1.   6.   6.   4.    5.  11.  12.   4.   0.   0.   0.   0.   0.   7.   0. 
  0.   0.   3.   3.   3.    3.   6.   6.   0.   4.   0.   0.   4.   0.   0.  11. 
  2.   2.   3.   3.   2.    2.   7.   7.  22.   0.   0.   2.   2.   0.   7.   2. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.  25.  16.   0.  14.  10.  10.  18. 
  3.   3.   5.   6.   0.    0.   2.   3.  20.   0.  12.   2.   2.   8.   0.   2. 
  2.   2.   0.   0.   2.    2.   0.   0.   6.  30.   0.  17.  16.   0.   5.   6. 
 11.  11.   3.   3.   8.    8.  22.  23.   8.  13.   0.   8.   8.   0.   0.  10. 
  2.   2.  12.  12.   0.    0.  10.  10.  12.   0.   0.  11.   8.  22.   0.   8. 
  0.   1.   7.   8.   8.    8.   0.   0.   0.   3.   3.   0.   4.   3.   3.  10. 
  0.   0.   5.   5.   5.    6.  10.  11.  26.   4.   4.   0.   0.   4.  10.   0. 
  2.   2.   7.   8.   0.    0.   9.  10.   7.   9.   9.  35.   0.   9.   9.   0. 
  2.   2.   1.   1.   9.   10.   7.   7.   2.   0.   0.   2.   2.   1.  25.   2. 
  4.   4.   1.   1.   5.    5.   0.   0.   2.   0.   0.   6.   2.  20.   8.   2. 
  2.   2.   6.   6.   8.    8.   0.   0.   9.   0.  38.   9.   9.   0.   0.  11. 
  2.   3.  13.  13.   8.    8.   2.   3.   8.   0.   0.  14.   8.  20.   0.   8. 
  0.   0.  12.  12.  15.   16.  10.  11.   8.   0.   0.   8.   8.  14.  21.   8. 
  1.   1.   0.   0.   1.    1.   0.   0.   4.   1.  12.   0.   0.   5.   1.   0. 
 13.  14.   2.   2.   5.    5.   6.   6.  12.  18.  18.  12.   0.  18.  18.   0. 
  6.   6.   4.   4.   2.    2.   0.   0.   0.  18.  10.   6.   6.  10.  10.   0. 
  3.   3.   1.   1.   2.    2.   0.   0.   7.   1.  30.   7.  17.   0.   0.   7. 
  0.   0.  11.  12.  10.   10.   1.   2.   0.  10.  18.   0.  18.  10.  10.  17. 
  3.   3.   0.   0.   8.    9.   5.   6.   6.   0.   0.   3.   3.  37.   0.  30. 
  8.   9.  15.  16.   6.    6.   1.   1.  14.   0.   0.  18.  14.   3.   0.  14. 
 20.  21.  10.  11.   8.    9.   1.   2.  10.   0.   5.   8.   8.   0.   0.   8. 
  6.   6.   0.   0.  11.   12.   5.   6.   0.  11.   4.   0.  16.   4.   8.   0. 
 12.  12.  23.  23.   6.    6.   5.   5.   0.   2.   4.   0.   0.   4.   2.   0. 
  7.   8.   0.   0.   7.    8.   0.   0.  20.   6.  10.   0.   0.   8.   6.   0. 
  5.   6.   1.   1.   0.    0.   4.   4.   3.  17.  17.   8.   0.  17.  17.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  20.  12.   0.  12.   8.   8.  18. 
 10.  10.   2.   2.   0.    0.  11.  11.   0.   4.   0.   8.   0.   0.   0.   0. 
 10.  10.   2.   3.   6.    7.   1.   1.   6.  25.   0.  20.   6.   0.   0.   6. 
  0.   0.   1.   1.   0.    1.   1.   2.   6.  15.   0.   6.  18.   0.   0.   6. 
  9.   9.   4.   4.   3.    3.   2.   2.  11.   5.  10.   0.   0.   5.   5.   0. 
  1.   1.   7.   7.  10.   11.   2.   2.   0.   3.   3.   0.  15.   3.   3.   4. 
  0.   0.   2.   2.   0.    0.   2.   2.  10.  18.   0.  12.  15.   0.  30.  10. 
  2.   3.   6.   6.   0.    0.   8.   9.  16.   9.  14.   0.   0.   9.   9.   3. 
  0.   0.   6.   6.   0.    0.   6.   6.   6.  13.  22.   6.  10.   0.   0.  12. 
 22.  22.  17.  17.   5.    5.   0.   0.   0.  28.  13.   0.   6.   7.   7.   0. 
  1.   2.   1.   2.   0.    0.   0.   0.   6.   8.   8.  22.   0.  10.   8.   0. 
  5.   5.   8.   8.  11.   11.  24.  24.  12.   0.   0.   4.   4.   0.  17.   4. 
  0.   0.   7.   7.   0.    0.   7.   7.  20.   0.   0.  14.  12.   8.  26.  12. 
  9.   9.   0.   0.  22.   23.  20.  21.   8.  25.   0.   8.   8.   0.   0.  14. 
  0.   0.   3.   3.   2.    2.   3.   3.   0.   6.   6.   0.  28.   6.  16.   0. 
  0.   0.  11.  11.   0.    0.  11.  11.  10.   4.  19.   0.   0.   8.   4.  16. 
  0.   0.   5.   5.   3.    3.   8.   8.   0.  13.   6.   0.  16.   6.   6.   4. 
  3.   4.   1.   2.   5.    5.   0.   0.  10.   0.   3.  10.  10.  39.   0.  24. 
  0.   0.   1.   1.   0.    0.   1.   1.  12.   0.   0.   7.   2.   8.   1.   2. 
  2.   3.  10.  10.  12.   13.   0.   0.   0.   2.   2.   0.   5.   2.   2.   9. 
  0.   1.   4.   4.   0.    0.   3.   4.   2.   9.  16.   2.   4.   0.   0.   2. 
  1.   2.   4.   4.   0.    0.   2.   3.   5.   0.   4.   4.   4.  27.   0.   4. 
  0.   0.   5.   5.   4.    4.   3.   3.  14.   0.   0.  14.  14.  10.  13.  14. 
  9.   9.   2.   2.   2.    2.  13.  13.   4.   1.   0.   4.   4.   0.  16.   4. 
  2.   2.   7.   7.   0.    0.   9.   9.  28.   0.   0.   7.   2.   0.  10.   2. 
  4.   4.   3.   3.   0.    1.   0.   1.   0.  23.   3.  10.   0.   3.   3.   0. 
  6.   6.   0.   0.   9.    9.   3.   3.  20.   0.   0.   9.   9.  16.   7.   9. 
 15.  15.   5.   6.   9.   10.   0.   0.  10.   0.  14.   2.   2.  11.   0.   2. 
  0.   0.  11.  11.  10.   10.  21.  21.   1.   6.   0.   1.   8.   0.   0.   2. 
  0.   0.  11.  11.   3.    4.   7.   8.   0.   4.   4.   6.   0.   6.  24.   0. 
 17.  17.  13.  14.   0.    0.   5.   6.  28.   5.  17.   0.   0.   5.   5.   0. 
  2.   2.   0.   0.   6.    6.   4.   4.   6.  24.   0.   6.   6.   0.  21.   6. 
 15.  15.   0.   0.   9.    9.   6.   6.  10.   3.   3.  26.   0.   3.   6.   0. 
  1.   1.   7.   7.   0.    0.   6.   6.   0.   4.   2.   2.  28.   2.   2.   0. 
  0.   0.   0.   1.   5.    5.   5.   6.  23.   0.   0.   1.   1.   0.   3.   1. 
  6.   6.   1.   1.   5.    5.   0.   0.  24.   8.   8.  18.   0.  19.   8.   0. 
  3.   3.   5.   5.   0.    0.   2.   2.  17.   0.  26.   5.   5.  22.   0.   5. 
  2.   2.   3.   3.  11.   11.  16.  16.   6.   0.   0.   2.   2.   0.   0.   4. 
  0.   0.   7.   7.   3.    3.  10.  10.   0.   9.   3.   0.  18.   3.   9.   0. 
  3.   4.   0.   0.   5.    6.   2.   2.   2.   9.   9.   0.   0.  22.  10.   0. 
  0.   0.   9.   9.   3.    3.   6.   6.  10.   0.  26.  10.  27.   0.   0.  10. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  22.  11.   8.   2.  11.  12.   0. 
  4.   5.   1.   1.   2.    2.   2.   2.  10.   0.   9.  10.  10.   0.   0.  10. 
  0.   0.   3.   3.   4.    4.   7.   7.   5.  14.   0.   5.   8.   0.   0.   7. 
  3.   3.   2.   2.   6.    6.  11.  11.  17.   5.   5.   0.   0.   5.  17.   0. 
  0.   0.   9.   9.   0.    0.   9.   9.  20.   8.   8.  18.   0.   9.   8.   0. 
  5.   6.   1.   2.   4.    4.   0.   0.   2.   6.   0.  22.  18.   0.   0.   2. 
  3.   3.   0.   0.   8.    8.   5.   5.   0.   8.   4.   0.   4.   4.   4.  12. 
  9.  10.   0.   0.   4.    5.   5.   5.   7.  23.  30.   7.   7.   0.   0.   9. 
  6.   7.   0.   0.   4.    4.   2.   3.   5.   0.  19.   4.   4.   0.   0.   9. 
  7.   7.   0.   0.  10.   10.   3.   3.   8.   0.   0.   3.   3.   0.   5.   3. 
 18.  19.  22.  22.   0.    0.  15.  16.   0.  10.   4.   0.   0.   0.   0.   0. 
  0.   0.   1.   1.  13.   13.  14.  14.   2.   6.   0.   2.   8.   0.   0.   2. 
  2.   2.   8.   8.   0.    0.  10.  10.   2.   0.   0.   7.   0.   0.   0.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   7.  19.   0.   0.  12.   7.   6. 
  0.   1.   1.   2.   0.    0.   1.   1.   0.   0.   0.   8.  14.   0.   0.   0. 
  4.   5.   9.  10.   0.    0.  14.  14.  12.  17.   6.  12.  12.   0.   0.  20. 
  2.   2.   5.   5.  14.   14.  21.  22.  10.  12.   0.  10.  10.   0.   0.  10. 
  2.   2.   3.   3.   0.    0.   1.   1.  12.  16.  16.  26.   0.  21.  16.   0. 
  8.   9.   5.   6.  14.   14.   0.   0.   2.   0.  23.   2.   2.   2.   0.  26. 
  9.   9.  15.  15.   0.    0.   8.   8.   6.   6.   6.   2.   0.   6.   6.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.   6.   6.  14.   0.   0.   6.   6.   2. 
 10.  11.  25.  25.   9.   10.   5.   5.   0.   4.   4.   9.   7.   4.   4.   0. 
 11.  12.   2.   3.   9.    9.   0.   0.  12.   5.   0.  12.  18.   0.   0.  12. 
  0.   0.   3.   3.   6.    7.   9.  10.   8.  11.   0.   8.  14.   0.   3.   8. 
  0.   0.  11.  11.   5.    5.   6.   6.   0.   8.  10.   0.  15.   8.   8.  12. 
  0.   0.   7.   7.   2.    2.   5.   5.   0.   0.   0.   2.   6.   0.  12.   0. 
 14.  14.   4.   4.   0.    0.  12.  12.   0.   2.   0.  14.   0.   0.   0.   0. 
  6.   6.   5.   6.   0.    0.   8.   9.   9.   4.  22.   9.   9.   0.   0.   9. 
 13.  14.   0.   0.   2.    3.  11.  11.  21.  10.  10.   0.   0.  10.  10.   4. 
  5.   6.   0.   0.   2.    3.   3.   3.  12.   0.   0.  10.   0.   0.  15.   0. 
  9.   9.   6.   7.   2.    3.   0.   0.   0.   4.   2.   7.  23.   2.   2.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.  17.   4.  23.  16.   4.   4.   0. 
  8.   8.   3.   3.   5.    5.   0.   0.   2.   0.   7.   2.  10.   0.   0.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.   4.   4.   4.   0.   0.   8.  18.   0. 
 13.  14.  17.  17.   0.    0.  25.  26.   4.   0.   8.   4.   4.   0.   0.   4. 
  0.   0.   5.   6.   4.    4.   1.   2.   0.  13.  13.  17.   3.  13.  14.   0. 
  3.   4.   0.   0.   7.    7.   3.   4.   2.  29.   0.   2.  14.   0.  15.   2. 
  1.   1.   2.   2.   0.    0.   1.   1.   2.  18.   1.   2.  12.   0.   0.   2. 
 16.  16.   0.   0.  17.   17.  21.  21.   1.   9.   0.   1.   1.   0.   4.   1. 
  2.   3.  10.  11.   1.    1.   7.   7.   0.   6.   6.   5.  18.   6.   6.   0. 
  7.   7.   0.   0.   5.    5.   2.   2.   0.   4.  18.   0.   0.   2.   2.  28. 
 23.  24.  14.  14.   1.    2.   8.   8.   4.  18.  12.   4.   4.   0.   0.   4. 
  0.   0.   4.   4.   4.    4.   0.   0.   0.   5.  18.   0.   4.   5.   5.   4. 
  2.   3.   0.   0.   2.    3.   0.   0.  10.   0.  11.   6.   6.   7.   0.  13. 
  8.   9.  13.  13.  16.   17.   0.   0.   0.   4.   4.  22.   0.  16.   4.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.   4.   0.   0.  22.   2.   3.   7.   2. 
  5.   5.  11.  11.   3.    3.   3.   3.   0.  15.  15.  19.  17.  15.  15.   0. 
  0.   0.  11.  11.   6.    6.   5.   5.   2.   0.  30.   2.  18.   0.   0.  16. 
  1.   1.   2.   2.   3.    3.   6.   6.   2.  38.   0.   2.   2.   0.   0.  14. 
 19.  20.  23.  23.   8.    9.   0.   0.   4.   0.   0.  12.   4.   7.   0.   4. 
 17.  18.  21.  21.   0.    0.   9.   9.   0.   8.   5.   4.   0.   5.   5.   0. 
  8.   8.   4.   4.   0.    0.  10.  10.   0.  18.   2.   0.   0.   0.   0.   0. 
  0.   0.   8.   8.   7.    7.  15.  15.   8.   7.   7.   0.   0.  10.   7.  16. 
  6.   6.   9.   9.   6.    6.  20.  21.   0.   4.   3.   0.   0.   3.   3.   0. 
  1.   1.   0.   0.  13.   14.  14.  15.  22.   0.   0.   4.   4.   0.   2.   4. 
  0.   0.  11.  11.   7.    7.  18.  18.   4.   9.   0.   4.  22.   0.   1.   4. 
  0.   0.   6.   6.   0.    1.   5.   6.   0.   9.   9.  35.  20.   9.  15.   0. 
  5.   5.   6.   6.   4.    4.  15.  15.   1.   8.   0.   1.   1.   0.  16.   1. 
 17.  17.   0.   0.   1.    1.  16.  16.   4.   4.   4.   4.   0.   4.  20.   0. 
 10.  11.  13.  14.   5.    5.   0.   0.   2.   0.   0.   4.  16.   0.   0.   2. 
  4.   4.   2.   2.   0.    0.   6.   6.  22.   8.  12.   0.   0.   8.   8.  10. 
  0.   0.   0.   0.   5.    5.   5.   5.  15.   0.   0.  11.  11.  21.  16.  11. 
 13.  13.   0.   0.  11.   11.   2.   2.   8.   6.   0.  22.   8.   0.   0.   8. 
  3.   3.   2.   2.  10.   10.  14.  15.  14.  10.  10.   0.   0.  10.  10.   0. 
  0.   0.   0.   0.   7.    7.   7.   7.   6.   7.   7.   0.   0.  11.  24.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   0.   9.   6.   5.   8.   6.  15.   0. 
  1.   1.   1.   1.   1.    1.   3.   3.  12.   4.   4.   0.   0.   4.   8.   0. 
  3.   4.  14.  14.   2.    2.   8.   9.   0.   3.   7.   0.   2.   3.   3.   0. 
 13.  13.  11.  11.   0.    0.   6.   6.  16.  21.  12.  16.  16.   0.   0.  16. 
 10.  10.  22.  22.   3.    3.   9.   9.  10.   0.   0.  10.  10.  26.   0.  10. 
  1.   2.   0.   0.   9.    9.   7.   8.   0.   7.   2.   0.   0.   2.   2.  20. 
  2.   2.   8.   8.   0.    0.   6.   6.  14.  15.  15.  30.   0.  16.  15.   0. 
  6.   6.  17.  17.   0.    0.  23.  23.   5.   8.   4.   5.   5.   0.   0.   9. 
 10.  11.   1.   1.   9.   10.   0.   0.   8.   0.   0.   8.   2.  40.   0.   2. 
  2.   2.   0.   0.  12.   13.  14.  15.   0.   7.   3.   0.   0.   3.  19.   0. 
  6.   6.   0.   0.   4.    4.   4.   4.   0.   4.   0.   0.   0.   0.   8.   0. 
 19.  19.   0.   0.   0.    0.  19.  19.   5.   0.  24.   3.   3.   0.   0.   3. 
  0.   0.  14.  15.   6.    6.   8.   9.   0.   9.   9.   8.   4.   9.  11.   0. 
  1.   1.  12.  13.  11.   11.   0.   0.  16.   0.  20.  16.  17.   0.   0.  16. 
  0.   0.   0.   0.   3.    3.   3.   3.   0.   9.   8.   0.  14.   8.  25.   0. 
  0.   0.   6.   7.   2.    3.   4.   4.   8.   0.   9.   8.   8.   5.   0.  14. 
 15.  16.  23.  24.   0.    0.   8.   8.  11.   4.  12.   0.   0.  10.   4.   0. 
  0.   0.   3.   4.   0.    1.   3.   3.   0.  10.  10.  24.   3.  10.  12.   0. 
 15.  16.   3.   3.   7.    7.  25.  26.   2.  10.   0.   2.   2.   0.   2.   2. 
 10.  10.  10.  10.   0.    0.   0.   0.   0.  14.   9.   0.  14.   6.   6.   0. 
  5.   6.  28.  28.   5.    5.  17.  18.   0.   2.  16.   0.  12.   2.   2.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.   6.   8.   0.  10.  20.   0.  17.   6. 
  1.   1.   7.   7.   8.    8.   0.   0.   2.   0.   0.   8.  20.   0.   1.   2. 
  0.   0.  15.  15.  11.   12.  10.  11.   0.   0.   0.   0.  16.   0.   7.   0. 
  0.   0.   3.   3.   2.    2.   5.   5.  14.   0.   0.   2.   2.   2.   0.  17. 
  0.   0.  12.  12.   2.    2.  10.  10.   0.   2.  13.   0.   0.   3.   2.   0. 
 20.  20.  10.  10.  17.   17.   0.   0.  20.   0.   5.  20.  20.  22.   0.  20. 
  0.   0.  10.  11.   8.    9.  19.  19.   0.   6.   0.   0.   6.   0.   0.   2. 
 11.  11.  11.  11.   0.    0.   0.   0.   0.  28.   5.  20.   2.   5.   5.   0. 
  7.   7.   6.   6.   1.    1.   0.   0.  12.   7.   7.   4.   0.  11.   7.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.   0.  14.   2.  13.   8.   2.   8.   0. 
  0.   0.   6.   6.   2.    3.   8.   8.   0.   4.   4.   0.  12.   4.   4.   3. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.  18.  12.   8.   8.  12.  16.   0. 
 10.  11.   0.   0.   9.   10.   1.   1.   3.   9.   0.   3.   3.   0.   9.   3. 
  1.   1.   3.   4.   4.    5.   0.   0.  11.   0.   0.  24.  11.   3.  11.  11. 
  6.   6.  13.  13.   0.    0.  19.  19.   0.   6.   0.   8.   0.   0.  16.   0. 
  1.   2.   1.   2.   3.    3.   0.   0.   0.   4.  22.   0.  11.   4.   4.  16. 
  0.   0.  24.  24.  10.   11.  13.  14.   2.   0.   0.  12.   6.   0.  22.   2. 
  3.   3.   3.   3.   0.    0.   0.   0.  10.   2.   2.  11.   0.   4.   2.   0. 
  0.   0.  13.  14.  15.   15.  11.  12.   0.   2.   2.   0.   9.   2.  16.   0. 
 13.  13.   4.   4.   8.    8.  25.  26.   0.   6.   2.   0.   0.   2.   2.   2. 
  9.   9.  22.  22.   4.    4.   9.   9.   0.   0.   0.   5.   0.   0.   0.   0. 
  2.   2.  15.  15.  17.   17.   0.   0.   0.   1.   1.   5.   0.  22.  15.   0. 
  0.   0.  10.  11.  13.   13.   4.   5.   4.   0.   0.   4.   4.  12.   0.  22. 
 18.  18.   2.   2.   0.    0.  20.  20.   9.   0.   0.   0.   0.   0.   0.   6. 
  2.   2.   2.   2.   0.    0.   4.   4.   2.  14.   0.   2.   2.   0.   0.  11. 
 10.  11.  15.  15.   0.    0.  12.  12.  26.   6.   6.   8.   0.   6.   6.   0. 
  5.   5.   3.   3.   8.    8.   0.   0.   0.  12.  13.   0.  21.  12.  12.   2. 
  4.   4.   0.   0.   4.    4.   0.   0.  17.   0.  11.   0.   0.   7.   0.  10. 
  3.   3.  14.  15.   6.    6.   5.   5.   0.   4.   4.  11.  16.   4.   4.   0. 
  2.   2.   1.   2.   4.    5.   1.   1.   0.   8.   8.   0.   0.  18.   8.  27. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.  18.  14.   0.   2.   1.   1.  14. 
  0.   0.   8.   8.   8.    9.  15.  15.   0.   4.   4.   0.   0.  12.   4.   0. 
  7.   8.   1.   1.   1.    1.   9.  10.  23.   2.   2.   0.   0.   2.  18.   0. 
  3.   3.   7.   7.   5.    5.  15.  15.  10.  24.   0.  10.  10.   0.   0.  11. 
  0.   0.  10.  11.   5.    5.   5.   5.   0.   4.   4.  17.   0.  18.   4.   0. 
  0.   0.   9.   9.   5.    6.   5.   6.   0.   9.   9.   0.  11.   9.   9.  15. 
  3.   3.  11.  11.   4.    4.   4.   4.   0.  12.  12.  23.   0.  12.  12.   0. 
  5.   6.   0.   0.   4.    4.   1.   2.  15.  23.   0.  22.  15.   0.  18.  15. 
  3.   3.   0.   0.  11.   11.   8.   8.   2.  14.   0.   2.   3.   0.   9.   2. 
 11.  11.   3.   3.   0.    0.  12.  12.  16.   0.   0.   6.   4.   0.   0.   4. 
  0.   0.  15.  15.   1.    1.  16.  16.  22.   0.   0.   6.   6.   8.  13.   6. 
 12.  12.   0.   0.  22.   22.  10.  10.  18.   0.   0.   2.   2.  14.   6.   2. 
  0.   0.   0.   0.   2.    2.   2.   2.   7.   6.   0.   7.  17.   0.  22.   7. 
 10.  11.   5.   5.   5.    5.   1.   1.   2.  12.  12.  17.   0.  12.  12.   0. 
  7.   7.   0.   0.   2.    2.   5.   5.   4.  11.  14.   4.   4.   0.   0.  15. 
  0.   0.   7.   8.   0.    1.   8.   8.  19.   8.   8.   0.   0.   8.   8.  15. 
 10.  10.   0.   0.  11.   11.   1.   1.   8.   8.   0.   8.  13.   0.   9.   8. 
 15.  15.   8.   8.  23.   23.   0.   0.   0.   5.   9.   0.   1.   5.   5.   6. 
  0.   0.   7.   7.   6.    7.   5.   6.   0.   6.   6.   0.   3.   6.   6.  17. 
  0.   0.   3.   3.   4.    4.   7.   7.   3.   0.   0.   3.   7.   0.   0.   7. 
  9.   9.   0.   0.   9.    9.  18.  18.  16.   0.   0.   2.   2.   0.   0.   4. 
  6.   6.   0.   0.   4.    5.   1.   2.   6.  21.   5.   6.   6.   0.   0.  16. 
 10.  10.   0.   1.  13.   14.   3.   3.   0.   6.   6.   0.   0.  20.   6.   4. 
  0.   0.   6.   6.   6.    7.  12.  13.  10.   0.   0.   4.   4.  15.  24.   4. 
  7.   7.   9.   9.   0.    0.  16.  16.   0.   7.   3.   0.   0.   1.   1.  10. 
  0.   0.   9.  10.   3.    4.   6.   6.  12.   0.  15.  12.  12.  10.   0.  30. 
  5.   5.  16.  16.   0.    0.  15.  15.   0.   4.   2.   7.   0.   2.   2.   0. 
  7.   7.   3.   3.  10.   10.   0.   0.   8.   0.   0.  13.   9.   0.  32.   8. 
  1.   1.   1.   1.   2.    2.   0.   0.   0.   2.   4.   0.   6.   2.   2.  21. 
 10.  10.   0.   0.  14.   14.   4.   4.  18.   0.   0.  14.  14.  32.   0.  22. 
  6.   6.  15.  15.   0.    0.   9.   9.  10.   9.   9.  10.  10.   0.   0.  10. 
 13.  13.   0.   0.  15.   16.   8.   9.   9.   2.   2.   0.   0.   2.   2.   3. 
  7.   8.   6.   6.   1.    2.   0.   0.   6.  16.   6.   6.  10.   0.   0.   6. 
  6.   7.   0.   0.   2.    2.   4.   5.   1.   2.   6.   0.   0.   2.   2.  27. 
  5.   5.   0.   0.   4.    4.   1.   1.  23.  19.  19.   2.   0.  19.  20.   0. 
 19.  19.  18.  18.  11.   11.   0.   0.   0.   2.   8.   0.   0.  20.   2.   0. 
  6.   6.   2.   2.   4.    4.   0.   0.   0.   8.   9.   0.   4.   4.   4.   0. 
 23.  23.   6.   6.   9.    9.   8.   8.   2.   4.   4.   9.   0.   4.   4.   0. 
 21.  22.   3.   3.   9.    9.   9.   9.   4.  12.  12.   4.   4.   0.   0.   4. 
  1.   1.   0.   0.   1.    1.   0.   0.  23.   5.   5.   3.   0.   5.  19.   0. 
  9.  10.   0.   1.  11.   11.  21.  21.  21.   0.   0.   7.   7.   0.  12.   7. 
  0.   0.  13.  13.   5.    5.  16.  16.   8.   0.   0.   8.  20.   0.   5.   8. 
  0.   0.   1.   1.   4.    4.   5.   5.   0.  22.  12.   0.   0.  12.  18.   0. 
  5.   5.   3.   3.   9.    9.  17.  17.   8.   0.   0.   8.   8.   0.  21.   8. 
  7.   7.   7.   8.   9.    9.   0.   0.   0.   2.   2.  11.   0.  10.   2.   0. 
  6.   6.   0.   0.  24.   24.  26.  26.  13.   0.   0.   8.   8.   0.  11.   8. 
  3.   3.   5.   6.   2.    2.   0.   0.  16.   0.  16.  16.  16.  21.   0.  16. 
  5.   5.   2.   3.   8.    8.   0.   1.   0.   4.   4.   0.   5.   4.   4.  12. 
