  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  1.   1.   1.   2.   6.    7.   9.   9.  24.  16.  16.   0.   0.  16.  16.  31. 
  4.   4.   0.   0.  12.   13.   8.   9.   0.  14.   4.   0.   0.   4.   4.  16. 
  3.   3.   0.   0.   8.    8.   7.   8.  19.   0.   0.   1.   1.   0.   0.   1. 
  1.   1.   0.   0.   8.    9.   7.   7.   2.   0.   0.   2.   2.   1.   0.  22. 
  0.   0.   2.   2.   0.    0.   2.   2.   1.   0.  12.   1.  14.   0.   0.   7. 
 14.  14.   4.   5.   7.    8.   2.   2.   0.  14.  12.   0.   0.   2.   2.   0. 
  0.   0.  10.  11.  12.   12.  22.  23.   4.   0.   0.   2.   2.  35.   0.   8. 
  1.   2.   0.   0.   8.    8.   6.   7.  15.   7.   7.   0.   0.   9.   7.   7. 
  8.   8.   0.   0.  12.   12.   4.   4.  11.   0.   0.   2.   2.   0.   0.  14. 
  3.   3.   1.   1.   8.    8.  12.  12.  15.   3.   3.   0.   0.   3.  11.   0. 
 18.  18.  11.  11.   9.    9.   0.   0.   0.   2.   4.   0.  17.   2.   2.   0. 
  7.   7.   2.   2.  11.   12.  20.  21.  13.   0.   0.   7.   7.   0.   9.   7. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  15.   0.   0.  11.   0.   0.   0. 
  0.   0.   3.   3.  12.   12.  15.  15.  20.   9.   9.   0.   0.  12.  26.   0. 
  9.   9.  15.  15.   0.    0.   6.   6.   0.  18.  18.   0.  25.   4.   4.   0. 
  5.   5.   8.   8.   0.    0.   3.   3.  10.   0.   4.   5.   5.   4.   0.   5. 
  2.   2.   5.   5.  21.   21.  14.  14.   0.   5.   5.   0.   8.   5.   5.   0. 
  7.   7.  10.  10.   0.    0.   3.   3.   0.   5.  12.   0.  16.   5.   5.   0. 
  1.   1.   0.   0.   4.    4.   3.   3.  12.  10.  10.   0.   0.  11.  10.   0. 
  3.   3.   6.   6.  14.   15.   5.   6.   2.   0.   0.   2.   2.   6.   0.  12. 
  2.   3.  13.  13.   6.    7.   4.   4.  16.   0.  21.  16.  16.   2.   0.  16. 
  0.   1.   2.   3.   0.    0.   2.   2.  11.  21.   0.  15.  15.   0.   0.  11. 
  1.   2.   0.   0.  16.   17.  17.  17.   3.   0.   0.   2.   2.   0.  18.   2. 
 11.  11.   3.   3.   3.    3.   5.   5.  20.   9.   9.   3.   0.   9.   9.   0. 
  2.   2.   1.   1.   8.    9.   6.   6.   0.  10.  10.   0.   7.  10.  16.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.   4.   2.   0.   4.   0.   0.   0. 
 15.  15.  15.  15.  10.   10.   0.   0.   0.  10.  10.  14.   0.  10.  10.   0. 
  4.   5.   0.   0.   0.    1.   4.   4.   7.   3.  18.   0.   0.   3.   3.  15. 
  2.   2.   0.   0.   6.    6.   4.   4.   3.   6.   0.   3.  11.   0.   0.  10. 
  4.   4.  14.  14.  12.   12.   0.   0.   8.   0.   7.   8.  14.   0.   0.   8. 
  6.   6.  10.  10.   4.    4.   0.   0.   8.   0.   0.  10.   8.   5.   0.   8. 
  2.   2.  15.  15.   0.    0.  17.  17.  16.  14.  15.   0.   0.  14.  14.  34. 
 26.  26.   5.   5.   2.    2.  19.  19.   0.   8.   8.  14.   0.   8.   8.   0. 
  7.   8.  17.  18.  25.   25.   0.   0.   0.   4.   4.  24.   0.   8.  10.   0. 
 18.  19.   1.   1.   6.    6.  11.  11.  19.   0.  16.  10.  10.   0.   0.  10. 
  0.   0.   2.   3.  10.   10.  12.  13.  17.   6.   6.   0.   0.  10.   6.   0. 
  3.   4.   0.   0.   3.    4.   0.   0.   4.  19.   0.   8.  14.   0.  13.   4. 
 11.  11.  13.  13.   0.    0.   2.   2.   9.   0.   0.  18.   7.  12.   0.   7. 
  4.   4.  24.  25.  10.   11.  10.  10.   0.   2.   5.   0.   0.  10.   2.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.  12.   0.   0.  16.   8.   4.   2.   8. 
  2.   2.   0.   0.   2.    2.   0.   0.  14.   8.   6.  14.  27.   0.   0.  15. 
 15.  15.   4.   4.   7.    7.   4.   4.   0.   8.   4.  21.   0.   4.   4.   0. 
 17.  17.  12.  13.   9.   10.   0.   0.   0.   4.   4.   8.   8.   4.   4.   0. 
  8.   8.   1.   1.   9.    9.   0.   0.   4.   0.   0.   6.   6.   0.   3.   4. 
 13.  13.   9.  10.   0.    0.  17.  18.  11.  10.  10.  17.   0.  10.  10.   0. 
  9.   9.   0.   0.  12.   13.  17.  18.  30.   0.   0.   4.   4.   0.  14.   4. 
  0.   0.  12.  12.   0.    0.  12.  12.   4.  23.   2.   4.  14.   0.   0.  10. 
 11.  12.   1.   2.  13.   13.   0.   0.   0.   4.  12.   0.  23.   4.   4.   3. 
 11.  11.   7.   7.   4.    4.   0.   0.  20.   7.  18.   0.   0.  11.   7.   0. 
  1.   1.   2.   2.   0.    0.   3.   3.   5.   6.   0.  21.   5.   0.   0.   5. 
  9.  10.   0.   0.   9.   10.   0.   0.  12.   7.  25.  12.  14.   0.   0.  18. 
  2.   2.  12.  12.   0.    0.  10.  10.  10.   2.   2.  10.   0.  10.   2.   0. 
  1.   1.   3.   4.   0.    0.   4.   5.  19.   4.   4.  15.   0.   4.  10.   0. 
  1.   1.  12.  12.   6.    6.   5.   5.   2.   0.  14.   2.  10.   0.   0.   2. 
  2.   3.   6.   6.   2.    3.   1.   1.   0.   2.  14.   0.   0.  18.   2.   0. 
 20.  20.  24.  25.   0.    0.  15.  16.  13.  15.  13.  13.  13.   0.   0.  13. 
 13.  13.   3.   4.   9.   10.   0.   0.   0.  13.  11.   7.   5.  11.  11.   0. 
  8.   8.  10.  10.   0.    0.   2.   2.   2.   8.   0.  32.   3.   0.   0.   2. 
  0.   0.   9.   9.   4.    4.  13.  13.   2.  32.   0.   2.   8.   0.   0.   2. 
  0.   0.   1.   1.  13.   13.  14.  14.   2.  14.   0.   2.  10.   0.  11.   2. 
  3.   3.   9.   9.   0.    0.   6.   6.   4.   8.  12.   4.  23.   0.   0.   4. 
  3.   3.   2.   2.  12.   12.  17.  17.  15.   4.   4.   0.   0.   4.   4.   9. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.  14.  13.   0.  27.   4.   4.   8. 
  0.   0.   9.   9.   0.    0.   9.   9.  10.  16.   4.  10.  10.   0.   0.  14. 
  1.   1.   0.   0.   4.    5.   3.   4.  12.   0.   0.   0.   0.  24.   0.   2. 
  0.   0.   8.   8.   0.    0.   8.   8.   0.   8.   4.  18.   4.   4.   8.   0. 
 19.  20.   1.   2.   0.    0.  18.  18.  10.   0.   3.   8.   8.   0.   0.   8. 
  0.   0.   1.   2.   0.    0.   1.   2.   6.   0.   4.   4.   4.  14.   0.   6. 
 11.  12.   0.   0.   1.    2.  10.  10.  18.   0.  16.   2.   2.   0.   0.  10. 
  4.   4.   0.   0.  10.   11.   6.   7.  11.   6.   6.   0.   0.   8.   6.   5. 
  0.   0.   8.   8.   5.    5.   3.   3.   0.   4.  18.   0.   6.   4.   4.   2. 
 10.  10.  14.  14.   7.    7.   0.   0.   0.   7.   7.  20.   0.  13.   7.   0. 
 11.  12.  11.  12.   0.    0.   9.   9.   0.  10.   4.   8.   0.   4.   4.   0. 
 13.  14.   0.   0.  11.   11.  11.  12.  19.   3.   3.   0.   0.   3.   4.   0. 
 21.  21.  13.  13.  10.   10.   0.   0.   8.   0.   2.   8.   8.  16.   0.   8. 
  0.   0.  17.  17.  15.   15.  17.  17.   8.   0.   0.   8.   8.  10.   3.   8. 
  0.   0.  12.  13.   3.    4.  13.  13.   6.   0.   0.   6.   6.   8.   0.  18. 
  9.   9.  15.  15.   0.    0.   6.   6.  11.   0.   0.  14.   6.   3.   0.   6. 
  9.   9.   0.   0.   8.    8.   1.   1.  23.   4.   4.   1.   0.   4.  11.   0. 
  7.   7.   0.   0.   4.    5.   2.   3.   8.  12.  12.  13.   0.  12.  12.   0. 
  6.   6.   7.   7.   3.    3.   0.   0.   4.   0.   8.   4.   4.  26.   0.   4. 
  0.   0.   7.   7.   7.    8.   5.   5.   8.   0.   0.   8.   8.  23.  16.   8. 
 12.  12.  13.  13.  24.   24.   0.   0.   0.   6.   6.   9.   8.   6.   6.   0. 
  0.   0.   2.   2.   2.    2.   0.   0.  13.   0.   0.  21.  15.   0.   0.  13. 
  6.   7.   8.   8.   0.    0.   7.   7.   2.   2.   6.   2.   2.   0.   0.   2. 
  2.   3.   4.   5.   7.    8.   0.   1.   0.   3.   3.   0.   0.   7.   3.   7. 
  9.  10.   4.   5.   6.    6.   0.   0.  13.   0.   9.  13.  16.   0.   0.  13. 
  4.   5.   2.   2.   0.    0.   4.   5.  11.  12.  12.  11.   0.  12.  12.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.  11.   0.   8.   8.   8.  18.   0.  20. 
  0.   0.   1.   2.   1.    1.   2.   3.   4.   9.   0.   4.  12.   0.   0.  12. 
  0.   0.   4.   4.   0.    0.   4.   4.  12.   0.   0.  14.  10.  30.  10.  10. 
 12.  12.  10.  10.   2.    2.   0.   0.  22.   0.  25.  17.  17.   8.   0.  17. 
 17.  17.   0.   0.  12.   12.  17.  18.   0.   2.   0.   0.   0.   0.   0.   0. 
  4.   5.   4.   4.   0.    0.   5.   5.   0.   4.   0.  20.   0.   0.   0.   0. 
  0.   0.   0.   0.   6.    6.   6.   6.   0.   5.   1.   0.   2.   1.  10.   0. 
  1.   1.   6.   6.  14.   15.   7.   8.   6.   0.   0.   6.   6.   5.  16.   6. 
  9.   9.   0.   0.  12.   12.   4.   4.  13.   2.   2.   0.   0.   2.   2.   4. 
  0.   0.  11.  11.   0.    0.  11.  11.  18.   7.   7.  12.   0.  22.  18.   0. 
  0.   0.   4.   4.  13.   14.  17.  18.   6.  25.   0.   6.  12.   0.   0.  10. 
 15.  15.   0.   0.   3.    3.  12.  12.   5.   2.   0.  17.   5.   0.  28.   5. 
 12.  12.   6.   6.   4.    4.   2.   2.   6.  29.   3.   6.   6.   0.   0.   6. 
  5.   5.  13.  14.   1.    1.   8.   8.   0.   0.   2.   0.  27.   0.   0.   0. 
  3.   4.   0.   0.  13.   13.  14.  15.   4.   2.   0.   4.   4.   0.   0.   8. 
  6.   7.  14.  15.   4.    5.   3.   4.   0.   0.   5.   0.  12.   0.   0.   0. 
  2.   3.  13.  14.   0.    0.  11.  11.  12.   0.  14.   9.   9.  15.   0.   9. 
  7.   8.   0.   0.   7.    8.   0.   0.  12.   6.   6.  24.   0.  10.  10.   0. 
  0.   0.   9.   9.   0.    0.   9.   9.  10.   7.  17.  10.  10.   0.   0.  12. 
  1.   1.   3.   4.   5.    6.   1.   1.   4.   0.   0.   4.   6.   0.  30.   4. 
 22.  22.   4.   4.   3.    3.  15.  15.   2.  11.   3.   2.   2.   0.   0.   2. 
 13.  13.  10.  11.  17.   17.   0.   0.   0.   2.   7.   0.  10.   2.   2.   0. 
  8.   8.   5.   6.   0.    1.  14.  14.   0.  10.   3.   0.   0.   3.   5.   0. 
 15.  16.   0.   0.   7.    8.   8.   8.   0.  30.   8.  22.   0.   8.   8.   0. 
  8.   8.   9.   9.   7.    7.   0.   0.   0.  14.  14.  13.   6.  14.  14.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  18.  12.   0.   4.   3.   3.  18. 
  0.   0.   5.   6.   1.    1.   4.   5.   6.   0.   1.   6.   6.   2.   0.  16. 
  4.   5.  15.  15.   3.    3.   7.   8.   4.   0.   0.  21.   4.  13.   0.   4. 
  8.   9.   0.   0.   5.    5.   5.   6.   0.   2.   0.   0.   0.   0.  16.   0. 
 15.  15.   9.  10.  13.   13.   0.   0.   9.   0.   3.   9.  27.   0.   0.   9. 
  0.   0.   5.   6.   4.    5.   1.   1.   7.   0.   0.  14.   7.   1.   1.   7. 
  7.   8.   2.   2.   9.   10.   0.   0.   6.   0.   0.  20.   6.  15.  17.   6. 
  0.   0.  12.  13.  10.   11.   2.   2.  14.   0.   0.  16.  14.  16.   5.  14. 
  6.   6.   0.   0.   3.    3.   3.   3.   5.   6.   6.  18.   0.   6.  24.   0. 
 13.  13.   0.   0.  13.   13.   0.   0.  13.   8.   8.   6.   0.  26.   8.   0. 
  9.   9.   8.   8.   1.    1.   0.   0.   8.   0.  12.   8.   8.   4.   0.   8. 
 11.  11.   2.   2.   5.    5.   4.   4.  24.  15.  15.   6.   0.  15.  15.   0. 
 10.  10.  13.  13.   5.    5.   0.   0.   0.   8.  18.   0.  10.   8.   8.   0. 
  5.   5.   0.   0.  12.   12.   7.   8.   8.   3.   0.   8.   8.   0.   9.   8. 
  1.   1.   0.   0.  11.   11.  10.  10.  16.   0.   0.   6.   6.  10.  11.   6. 
  9.  10.   1.   1.   5.    6.  16.  16.   0.   8.   6.   0.   0.   6.   6.   1. 
  0.   0.   2.   2.   0.    0.   2.   2.  12.   0.   0.   8.   1.   4.  12.   1. 
  2.   2.   8.   9.   0.    0.   6.   7.   9.  12.  12.   9.   0.  14.  12.   0. 
  1.   2.   3.   3.   0.    0.   4.   5.   0.   4.   0.   8.   0.   0.   5.   0. 
 10.  10.   1.   1.   9.    9.   0.   0.  11.  18.   2.  11.  19.   0.   0.  11. 
  3.   3.   0.   0.   2.    2.   1.   1.   2.  17.   0.  15.   2.   0.   6.   2. 
 21.  21.  11.  11.  10.   10.   0.   0.   0.   2.   7.   0.   6.   0.   0.   0. 
  5.   5.   9.   9.  17.   18.   3.   4.   4.   0.   0.   4.  17.   0.   0.  14. 
  0.   0.   6.   6.  10.   10.  16.  16.   7.   0.   0.   2.   2.  14.   1.   2. 
  2.   2.   0.   0.   5.    5.   3.   3.   2.   0.   0.   2.   7.   0.   0.   8. 
  0.   0.   1.   1.   1.    1.   2.   2.  12.   2.   2.   0.   0.  26.   6.   0. 
  1.   1.   3.   4.   4.    5.   0.   0.   2.   0.  13.   2.   2.   6.   0.   8. 
  0.   0.   1.   1.   0.    0.   1.   1.  14.   2.   2.  18.   0.  14.  14.   0. 
  5.   5.   0.   0.  17.   17.  12.  12.  12.   0.   0.   9.   9.  20.  17.   9. 
 16.  16.   7.   7.   4.    5.   4.   5.   8.   0.   9.   2.   2.   0.   0.   2. 
  3.   3.   8.   8.  13.   13.   2.   2.   2.   0.   0.   2.  10.   0.   1.   2. 
  9.   9.   1.   1.   4.    5.   3.   4.  16.   6.   6.  16.   0.   6.   6.   0. 
  6.   7.   3.   4.   6.    6.   0.   0.   0.  18.  18.  10.  30.  18.  18.   0. 
  9.  10.   0.   0.   3.    4.   6.   6.   8.   0.   0.  10.   8.   0.  10.   8. 
  6.   7.  10.  10.   0.    0.   5.   5.   0.  21.   3.   2.   0.   3.   3.   0. 
 18.  18.   9.   9.   2.    2.   7.   7.   5.  14.   0.  16.   5.   0.   0.   5. 
  2.   2.   6.   6.   2.    2.   2.   2.   0.   0.   0.  13.   7.   0.   0.   0. 
  3.   4.   0.   0.   7.    8.   4.   4.   2.  10.   0.   2.  26.   0.   6.   2. 
  0.   0.   8.   8.   6.    6.  14.  14.   0.   9.   3.   0.   4.   3.   3.   6. 
  1.   1.   2.   2.   3.    3.   6.   6.  17.  29.   0.  17.  17.   0.   2.  17. 
  2.   2.  10.  10.   4.    4.  16.  16.   7.   6.   0.   7.   7.   0.  23.   7. 
 11.  11.   9.  10.  11.   11.   0.   0.  15.   0.   8.  15.  15.  24.   0.  15. 
  8.   8.   2.   3.   0.    0.  10.  11.  14.   0.   0.  16.  12.   0.  20.  12. 
  0.   0.   1.   1.   0.    0.   1.   1.   9.  13.   8.   9.  12.   0.   0.   9. 
  2.   3.   2.   3.   0.    0.   0.   0.  20.   0.   5.   9.   9.  11.   0.   9. 
  8.   8.  14.  15.   4.    5.   2.   2.   0.   4.   4.   9.   0.   4.   4.   0. 
 17.  17.  11.  12.   2.    2.   3.   4.   0.  10.   2.   9.   0.   2.   2.   0. 
  5.   5.   3.   4.   3.    3.   0.   0.   0.   8.  19.   0.   0.   9.   8.   0. 
  9.   9.   7.   8.  19.   19.   2.   3.   4.   0.   0.   4.   4.  22.   0.  14. 
  6.   6.   0.   0.   6.    6.   0.   0.  16.   0.  16.   2.   2.   0.   0.   8. 
  2.   2.  12.  12.  17.   18.   4.   4.   0.   0.   0.   0.   0.  10.   0.   6. 
  0.   0.   9.   9.   1.    1.   8.   8.   0.   3.   3.  18.  18.   3.   6.   0. 
  5.   5.   6.   6.  17.   17.   6.   6.  12.   0.   0.  12.  12.  34.   6.  12. 
  5.   6.   4.   4.   1.    2.   0.   0.   5.   0.   0.  18.   4.   7.   0.   4. 
  0.   0.   3.   3.   0.    0.   3.   3.   2.   5.   0.  11.   2.   0.   2.   2. 
 14.  15.  10.  10.  18.   19.   0.   0.   0.   8.  10.   0.   5.   8.   8.   0. 
 17.  18.  24.  24.   0.    0.  13.  13.   9.  14.   0.  10.   9.   0.   0.   9. 
  4.   4.   0.   0.   9.    9.   5.   5.   4.   4.   0.   4.  18.   0.   0.   8. 
  1.   1.   5.   5.   4.    4.  10.  10.  14.   0.   0.   6.   6.   0.   0.  18. 
  0.   0.   8.   8.  14.   15.  14.  15.  10.   0.   0.  10.  10.  18.   0.  10. 
  0.   1.   0.   0.  10.   10.   9.  10.  12.   0.   0.  10.  10.  26.   7.  10. 
 12.  12.   2.   3.  14.   15.   0.   0.   0.   4.  14.   0.  14.   4.   4.  17. 
  0.   0.  11.  11.   6.    6.  17.  17.   1.   6.   0.   1.   3.   0.   0.   5. 
  0.   0.   3.   3.   2.    3.   1.   1.   4.   0.   0.   4.   4.   0.   0.   4. 
 12.  12.  11.  11.   0.    0.  11.  11.   3.   7.   0.   7.   3.   0.   0.   3. 
  0.   0.   6.   6.   0.    0.   6.   6.   1.  24.   0.   1.  10.   0.   0.   8. 
  0.   0.   5.   6.   6.    6.   8.   9.   0.   4.   4.   0.   0.   6.  16.   0. 
  0.   0.   9.   9.  11.   11.   8.   8.   0.   4.   4.   0.   0.   9.   4.  34. 
 19.  19.   8.   8.  11.   11.   0.   0.   1.   4.   2.   1.  17.   0.   0.   1. 
 11.  11.   8.   9.  18.   18.   0.   0.  14.   0.   2.  14.  14.   1.   0.  14. 
  0.   0.   1.   2.   2.    2.   3.   4.   0.  13.   8.   0.  33.   8.  10.   0. 
  0.   0.   0.   0.   3.    3.   3.   3.  18.  12.  12.   0.   0.  18.  18.   0. 
  0.   0.   9.   9.   5.    5.   4.   4.   0.   8.  12.   0.  10.   8.   8.   0. 
  0.   0.   4.   5.   8.    8.  12.  13.   2.  35.   0.   2.  12.   0.   0.  28. 
  4.   4.   8.   8.   3.    3.  15.  16.   8.   0.   0.   4.   4.   0.   3.   4. 
  7.   7.   5.   6.   4.    5.  17.  17.   0.  14.   4.   0.   0.   4.   4.  11. 
 13.  14.   9.  10.   0.    0.  23.  23.   0.  11.   6.  14.   0.   6.   6.   0. 
  5.   5.   5.   5.  12.   12.   2.   2.   0.   4.   4.   0.   0.   6.   4.   3. 
  7.   7.   0.   0.  11.   11.   6.   6.   2.  14.   0.   2.   2.   0.   0.   2. 
 12.  12.   8.   8.   0.    0.  20.  20.   0.   7.   6.   0.   0.   6.   7.   0. 
 11.  11.   0.   0.  11.   11.   0.   0.   0.   8.   6.   0.  10.   3.   3.   2. 
  5.   5.   0.   0.   1.    1.   4.   4.  12.   7.  21.  12.  12.   0.   0.  16. 
  7.   7.   0.   0.  12.   12.  10.  10.  10.  11.   0.  10.  10.   0.   3.  10. 
  1.   1.   3.   3.   4.    4.   0.   0.   0.   0.  23.   0.  12.   0.   0.   4. 
  1.   1.   3.   3.  12.   12.   8.   8.   0.   6.   6.   0.   0.   6.  14.   0. 
 11.  12.   5.   5.   2.    2.   5.   5.   2.   5.   0.  22.   2.   0.   0.   2. 
  0.   0.   2.   3.   7.    7.   9.  10.  22.   7.   7.   0.   0.  20.   7.   4. 
