  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  1.   1.   0.   0.   1.    1.   0.   0.   0.   6.  10.   0.   2.   5.   5.   6. 
  5.   6.   0.   0.   8.    9.   3.   3.   0.  13.   1.   0.   9.   1.   3.   0. 
  4.   4.   5.   6.   0.    0.   9.  10.   5.   4.   4.   3.   0.   4.   5.   0. 
  6.   6.  13.  14.  16.   17.   0.   0.   0.   0.  16.   0.   0.   0.   0.   0. 
  3.   4.   6.   7.   3.    3.  13.  13.  23.   4.   4.   0.   0.   4.   4.   0. 
  5.   5.   5.   5.  16.   17.   6.   6.   0.   0.   0.   0.   4.   0.   0.  27. 
  0.   0.   0.   0.   1.    1.   1.   1.   8.   0.   0.   7.   7.   8.   9.   7. 
  3.   3.   0.   0.   1.    2.   1.   2.   2.   8.  10.   2.   2.   0.   0.   4. 
  3.   3.   6.   6.   6.    6.  14.  15.   2.  12.   0.   2.   2.   0.   0.   6. 
  1.   1.   6.   7.   2.    2.   3.   3.   7.   0.   7.   7.   7.  15.   0.   7. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  16.  12.   0.  11.   8.   8.  23. 
  7.   7.   1.   1.  13.   13.   5.   5.   2.   0.   0.   2.   2.  10.   5.   2. 
  5.   5.   5.   5.   9.    9.   0.   0.   5.   0.  14.   5.   5.  12.   0.   5. 
 19.  19.   9.   9.   2.    2.   8.   8.   0.   9.   4.   2.   0.   4.   4.   0. 
 12.  12.   5.   5.   7.    7.   0.   0.  12.   2.   2.   2.   0.   9.   2.   0. 
  0.   0.   1.   1.   5.    6.   6.   7.  16.   0.   0.   6.   6.   9.   2.   6. 
  0.   0.   8.   8.   1.    1.   9.   9.   3.   2.   0.   3.   6.   0.   2.   3. 
  1.   1.  11.  12.   5.    5.   6.   6.   6.   0.   6.   6.   6.   8.   0.   6. 
  4.   5.   4.   4.   0.    0.   0.   1.   4.   8.   0.   6.   4.   0.   0.   4. 
  1.   2.   0.   0.   1.    2.   0.   0.   8.   0.   0.  12.   6.  17.   3.   6. 
  6.   6.   0.   0.   0.    0.   6.   6.   1.   1.   4.   1.   1.   0.   0.  23. 
  0.   0.   5.   5.   9.    9.   8.   8.   6.   0.   0.   6.   6.   6.  14.   6. 
  3.   3.   9.  10.   5.    5.   2.   2.   0.   2.  10.   0.   0.  16.   2.   0. 
  2.   2.   1.   1.  14.   15.  12.  12.   0.   2.   2.   0.  12.   2.  10.   0. 
 16.  16.   7.   8.   5.    6.   3.   3.   0.  23.   0.  16.   0.   0.   0.   0. 
  3.   3.   0.   0.   5.    5.   8.   8.   3.  20.   0.   3.   3.   0.   0.  10. 
  9.   9.   8.   8.   1.    1.   0.   0.   4.   0.   1.   2.   2.  26.   0.   2. 
  1.   1.   0.   0.   2.    2.   1.   1.  10.   4.   4.   0.   0.   6.  16.   0. 
  6.   6.   5.   5.  11.   11.   0.   0.   6.   0.   4.   6.   6.   5.   0.  16. 
  3.   3.   1.   1.   4.    4.   0.   0.   0.   2.   2.  22.   0.   4.  10.   0. 
  4.   4.   3.   4.   2.    2.   0.   0.   0.   8.   8.   5.   3.   8.   8.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   4.   4.  10.   4.   4.   9.   0. 
  0.   0.   4.   4.   7.    8.   6.   6.   0.   5.   5.   0.   2.   5.   5.  17. 
  0.   0.   8.   8.  10.   11.   2.   2.   0.  10.  10.   0.   3.  10.  10.   2. 
  8.   9.   0.   0.   8.    9.  11.  11.   1.   2.   2.   0.   0.   2.  14.   0. 
  7.   8.   5.   5.   5.    6.   0.   0.   0.   0.  11.   0.   2.   0.   0.   0. 
  3.   3.   0.   0.   0.    0.   3.   3.   0.  22.   0.   0.   0.   0.   7.   0. 
  7.   8.   3.   3.   2.    2.   2.   2.   6.   0.   0.   2.   2.   0.   0.   2. 
  8.   8.   4.   4.   4.    4.   0.   0.   6.   3.  17.   0.   0.   8.   3.   0. 
  0.   0.   5.   5.   0.    0.   5.   5.   8.   0.   0.  14.   6.   4.  12.   6. 
 12.  12.   0.   0.   2.    3.   9.  10.  15.   4.  18.   0.   0.   4.   4.   4. 
 12.  12.  17.  17.   2.    2.   3.   3.   0.   3.   3.   4.   3.   3.   3.   0. 
  4.   5.   6.   6.   0.    0.   5.   5.   8.   0.   0.  12.   2.   0.   0.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   3.   4.   2.   3.   7.   0.   0.   3. 
  0.   0.   0.   0.   5.    5.   5.   5.  12.   1.   1.   0.   0.   5.   1.   2. 
  9.   9.  11.  11.   0.    0.   2.   2.  14.   0.   0.   4.   4.  10.   0.   4. 
  0.   0.   3.   4.  12.   12.  15.  16.   4.  22.   0.   4.   4.   0.   0.  12. 
 15.  16.  17.  18.   0.    0.  13.  13.   3.   8.   7.   3.   3.   0.   0.   3. 
  4.   4.   2.   3.   6.    6.  12.  13.   0.   2.   0.   0.   0.   0.   0.   2. 
  4.   4.   0.   0.   3.    3.   2.   3.   4.   0.   0.   4.   4.   0.   7.   4. 
  0.   0.   2.   2.   1.    1.   1.   1.   1.   0.   5.   1.   1.   4.   0.   4. 
  6.   7.   0.   1.   0.    0.   7.   7.   0.   6.  13.   0.   0.   0.   0.   2. 
  0.   0.   5.   5.   5.    5.   0.   0.   5.   0.   0.  25.   5.  20.   2.   5. 
  3.   3.   6.   6.   0.    0.   3.   3.   0.  12.   6.   9.   2.   6.   6.   0. 
  2.   2.   0.   0.   1.    1.   1.   1.  12.   4.   6.   0.   0.   4.   4.   7. 
  3.   3.   0.   0.   2.    2.   1.   1.   5.   0.   0.   4.   2.   0.  14.   2. 
  4.   4.   3.   3.   1.    1.   0.   0.   4.   0.   2.   0.   0.  19.   0.   0. 
  5.   5.  12.  12.   6.    6.   1.   1.   4.   0.  16.   4.   4.   9.   0.   4. 
  6.   6.   7.   7.  13.   13.   0.   0.   6.   0.   0.   8.  10.   0.   5.   6. 
  5.   5.   0.   0.   2.    2.   3.   3.   5.   0.   7.   0.   0.   0.   0.  12. 
  0.   0.   2.   3.   0.    0.   2.   3.   1.   9.  20.   1.  10.   0.   0.  10. 
  3.   3.   2.   2.   0.    0.   5.   5.   0.   8.   2.   8.   0.   2.   2.   0. 
  0.   0.   5.   5.   0.    1.   5.   6.  16.   0.   0.   6.   6.  10.   0.  12. 
  0.   0.   5.   5.   1.    2.   6.   7.   6.   3.   3.   0.   0.   3.   3.   8. 
  0.   0.   2.   2.   2.    2.   0.   0.   3.   0.   0.  15.   3.   4.   4.   3. 
  2.   2.   0.   0.   7.    7.   5.   5.   0.   8.   1.   0.   2.   1.   7.   0. 
  0.   0.   7.   7.   7.    7.  14.  14.   2.   6.   6.   0.   0.   6.  11.   0. 
  0.   0.   6.   6.   2.    2.   4.   4.   2.   0.   0.   2.   2.   6.   0.  10. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  23.   4.  20.  10.   4.   9.   0. 
  1.   1.   2.   2.   3.    3.   0.   0.  11.   0.   0.  16.  11.   3.   6.  11. 
  4.   4.   0.   0.   4.    4.   0.   0.   0.   1.  19.   0.   7.   1.   1.  10. 
 13.  13.  18.  18.   0.    0.   5.   5.  11.   0.   0.   8.   6.  10.   0.   6. 
  2.   2.   5.   5.  14.   15.   7.   7.   5.   0.   0.   5.   5.   2.   5.   5. 
  0.   0.   7.   7.   9.    9.   2.   2.   2.   0.   0.   2.   2.   1.  11.   2. 
  9.   9.   0.   0.   3.    3.   6.   6.   0.   0.   1.   0.   0.   0.   0.  10. 
  2.   3.   5.   6.   0.    0.   3.   3.   0.   3.  12.   0.   6.   2.   2.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   6.   5.   4.  10.   5.  28.   0. 
  0.   0.  11.  11.   1.    1.  10.  10.   0.   1.   1.   0.  12.   1.   9.   0. 
  2.   2.   3.   3.   4.    4.   9.   9.   8.   0.   0.   6.   6.   0.   0.  14. 
  1.   1.   5.   5.  14.   14.  20.  20.   2.  21.   0.   2.   2.   0.   3.   2. 
 13.  14.   6.   7.   1.    1.   6.   6.   6.   6.  20.   0.   0.   6.   6.   0. 
  3.   3.   6.   7.  19.   19.   9.  10.   0.   6.   6.   0.   5.   6.   6.   2. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.   0.   4.   0.   0.   2.   0.   4. 
  6.   6.   3.   4.   9.   10.   0.   0.   0.   5.   5.   9.   9.   5.  10.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.   3.  19.   0.   0.   2.   2.   3. 
  5.   6.   7.   7.   0.    0.   1.   2.   2.   7.   9.   2.   6.   0.   0.   2. 
  7.   7.   6.   6.   1.    1.   0.   0.   0.   4.  10.   0.  21.   0.   0.   0. 
  0.   0.  12.  12.   7.    7.   5.   5.   0.   0.   0.   0.  10.   0.   0.   4. 
  6.   6.  17.  18.   7.    7.   4.   4.   0.   4.   4.   0.   6.   4.   4.   0. 
  3.   3.   0.   0.   2.    2.   1.   1.   6.   3.   0.   8.   6.   0.   8.   6. 
  0.   0.   7.   7.  11.   11.  18.  18.   0.   6.   4.   0.  10.   4.  12.   0. 
  5.   5.   1.   2.   3.    4.   0.   0.   0.  14.   6.   0.   8.   4.   4.   0. 
  0.   0.   2.   3.   0.    0.   2.   3.   6.   0.  10.   4.   4.   4.   0.   7. 
  0.   0.   2.   3.   0.    1.   3.   3.   3.   0.   0.   1.   1.   0.   0.  10. 
  7.   7.   0.   0.   6.    6.   1.   1.   6.  17.  17.   0.   0.  17.  17.   4. 
  1.   1.   0.   1.   9.   10.   8.   8.   1.   0.   0.   1.   1.   2.   0.  10. 
 11.  12.  13.  14.   1.    2.   0.   1.   0.   8.   8.   2.   0.  22.   8.   0. 
 10.  10.   2.   2.   2.    3.  14.  15.   0.  14.   1.   0.   0.   1.   1.   7. 
  0.   0.   3.   3.   1.    1.   2.   2.   0.  12.  23.   0.  11.  12.  12.   8. 
  9.  10.   0.   0.   4.    4.   5.   6.   8.   0.  13.   6.   6.   0.   0.  14. 
  8.   9.   0.   1.   3.    3.   5.   5.   2.   0.   0.  11.   0.   0.   0.   0. 
  0.   0.   2.   2.   5.    5.   7.   7.   2.   4.   4.   0.   0.   5.   4.  15. 
  2.   2.  12.  13.   4.    4.   6.   6.   0.   2.  10.   0.   8.   2.   2.   0. 
  0.   0.   3.   3.   5.    5.   8.   8.   0.   4.   3.   0.   0.   3.   4.   0. 
 16.  16.   2.   2.  10.   10.   4.   4.   0.  14.  12.   9.   0.  12.  12.   0. 
  1.   1.   0.   0.  10.   11.   9.  10.   4.  13.   0.   4.  10.   0.   2.   4. 
  1.   2.   2.   2.   0.    0.   0.   1.  12.   0.   0.   6.   2.   7.   0.   2. 
  5.   5.  10.  10.   5.    5.   0.   0.   0.   1.   6.   0.   7.   1.   1.   0. 
  0.   0.   9.  10.   4.    4.   6.   7.   0.   0.   0.   0.   0.   6.   0.  16. 
  3.   3.   0.   0.   2.    3.   0.   1.   4.   0.   0.  10.   2.   0.   0.   2. 
  2.   3.   2.   2.   0.    0.   1.   1.  22.   0.   9.  10.  10.   0.   0.  10. 
  1.   2.   1.   2.   0.    0.   3.   3.   3.   4.   6.   3.   3.   0.   0.  12. 
  6.   6.  15.  16.   2.    2.   7.   8.   2.   0.   5.   2.  12.   0.   0.   2. 
  0.   0.   9.  10.   4.    5.   5.   5.   8.   0.   0.  18.   8.   2.   6.   8. 
  3.   3.   2.   2.   7.    7.   2.   2.   0.   0.   0.   0.   0.   5.   3.   0. 
  3.   3.   4.   4.   0.    0.   1.   1.   2.   0.  13.   1.   1.   8.   0.   1. 
 23.  23.  12.  12.   6.    6.   5.   5.   0.   2.   2.   0.   0.   0.   0.   0. 
  0.   0.  17.  17.   9.   10.   7.   8.   0.   3.   3.  10.   0.   4.   3.   0. 
  9.  10.   0.   0.   7.    7.   8.   9.  10.   0.   0.   8.   8.   0.  13.   8. 
  1.   2.   2.   2.   0.    0.   0.   1.  23.   0.  10.   2.   2.   2.   0.   2. 
  0.   1.   2.   3.   0.    0.   3.   3.   6.  12.   0.   8.   6.   0.  10.   6. 
  1.   1.   4.   4.   0.    0.   5.   5.   0.   0.   6.   0.   0.   0.   0.  22. 
  2.   2.   4.   4.   0.    0.   6.   6.   0.  17.  10.   0.   0.   3.   3.   6. 
 21.  22.   3.   3.   3.    4.  15.  15.   0.   6.   2.  10.   0.   2.   2.   0. 
  1.   1.   2.   2.   3.    3.   0.   0.   0.   2.   2.   2.   0.   6.   2.   0. 
  7.   7.   9.   9.   0.    0.   2.   2.  11.   8.   0.  18.  11.   0.   0.  11. 
  6.   6.   0.   0.   2.    2.   4.   4.   5.   9.   9.  10.   0.   9.  17.   0. 
  3.   3.   4.   4.   0.    0.   1.   1.  17.   0.   0.   3.   2.   0.   0.   2. 
  2.   2.   3.   3.   5.    5.   0.   0.   2.   0.   0.   2.   4.   0.   4.   2. 
  1.   1.   0.   0.   3.    3.   2.   2.   6.   0.   0.   5.   5.  12.   8.   5. 
  5.   5.  11.  12.   0.    0.   6.   7.   0.  16.   4.  22.   2.   4.   4.   0. 
  2.   3.   1.   1.   1.    2.   0.   0.   9.   0.   0.  18.   1.  17.   0.   1. 
  5.   6.   5.   5.   0.    0.   9.   9.   5.   0.  14.   3.   3.   0.   0.   3. 
  0.   0.   4.   4.   0.    0.   4.   4.   4.   9.   0.   4.   4.   0.   0.  10. 
  0.   1.   2.   3.   9.   10.  12.  13.   1.   3.   0.   1.   1.   0.   0.   8. 
  0.   0.   4.   4.   0.    0.   4.   4.   8.   0.  12.   4.   4.   4.   0.   4. 
  2.   3.   8.   8.   0.    0.   7.   7.  10.   0.   0.  14.   4.   0.   0.   4. 
 10.  10.   0.   0.   7.    7.   3.   3.   5.   3.   0.   5.   5.   0.  14.   5. 
  0.   0.   6.   6.   3.    3.   3.   3.   0.   3.  13.   0.   2.   3.   3.  10. 
  2.   2.   3.   4.   0.    1.   1.   1.   0.   0.   0.   0.   3.   0.   0.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   6.  24.   0.   6.  10.   0.   1.   6. 
 12.  12.  22.  23.   5.    5.   6.   6.   0.   0.   5.   0.  14.   0.   0.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.   5.   9.   0.   8.   4.   4.  14. 
  6.   6.   8.   8.   0.    0.   2.   2.  18.   3.   5.   0.   0.  13.   3.   0. 
 11.  11.  11.  11.   0.    0.   0.   0.   0.   4.   3.  10.  11.   3.   3.   0. 
  0.   0.   8.   8.   0.    0.   8.   8.   2.   0.   0.   2.   2.  11.  11.   2. 
  0.   0.   4.   4.   6.    7.  10.  11.   2.   1.   0.   2.  12.   0.   5.   2. 
  5.   5.   2.   2.   2.    3.   9.  10.   4.   8.   8.   0.   0.   8.   8.   1. 
  4.   5.   9.  10.  14.   14.   0.   0.   2.   0.   2.   2.   2.   8.   0.  12. 
  0.   0.   7.   7.   9.    9.  10.  10.   0.   3.   3.   0.   7.   3.  18.   0. 
  6.   6.   0.   0.   9.    9.   3.   3.  11.   0.   0.   0.   0.  16.  11.   0. 
  2.   3.   1.   2.   2.    2.   6.   6.   5.   9.   0.   5.   5.   0.   7.   5. 
 17.  18.   4.   4.   8.    8.   6.   6.  10.   0.   2.   8.   8.   0.   0.   8. 
  2.   2.   0.   0.  11.   11.   9.   9.  14.   2.   2.   0.   0.   5.   2.  14. 
 13.  14.   7.   7.   0.    0.   7.   7.   1.   2.   8.   1.   1.   0.   0.   1. 
  0.   0.   4.   4.   4.    5.   8.   9.   0.   0.   0.   0.   0.  10.   4.   0. 
  5.   5.  17.  18.   3.    4.   9.   9.   0.   2.  10.   0.  15.   2.   2.   0. 
  1.   1.  15.  15.  11.   11.   3.   3.   0.   0.   2.   0.   0.   7.   0.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.  15.  17.   0.  10.   2.   2.  16. 
  7.   7.   2.   2.   0.    0.   9.   9.   4.   0.   0.   6.   1.   0.  14.   1. 
  6.   7.   7.   8.   0.    0.   4.   4.   1.   9.   8.   1.   1.   0.   0.   1. 
  2.   2.   1.   2.   0.    1.   0.   0.   7.   3.   3.   1.   0.  13.   3.   0. 
  2.   3.   0.   0.   3.    4.   1.   1.   5.   0.   0.   5.   8.   0.   0.   8. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.  12.   0.  18.   4.   0.   6.   0. 
  4.   5.   0.   0.   0.    1.   4.   4.   2.  19.   0.  14.   2.   0.   8.   2. 
  9.  10.   0.   0.   4.    5.   9.   9.   2.   0.   0.   2.   2.   0.   0.  10. 
  0.   0.   3.   3.   0.    0.   3.   3.  11.   0.   8.   6.   6.   0.   0.  11. 
  2.   2.   3.   3.   0.    0.   5.   5.   2.   0.  11.   0.   0.   0.   0.   6. 
  5.   6.  15.  15.   7.    7.   2.   3.   0.   2.   6.   0.   0.  18.   2.   0. 
  5.   5.   4.   5.   0.    0.   9.  10.   4.   2.   2.   0.   0.   2.  10.   0. 
  1.   1.   7.   7.   8.    8.   0.   0.   5.   0.   0.  13.   5.   4.  16.   5. 
  6.   7.   4.   5.   3.    3.   0.   0.   2.   0.   2.   2.   2.   2.   0.   2. 
  2.   2.   2.   2.   0.    0.   4.   4.   0.   8.   2.   0.   0.   2.   2.   4. 
  4.   4.   0.   1.   3.    4.   0.   0.   3.   3.   3.  11.   0.  23.   3.   0. 
  1.   2.   0.   0.   5.    6.   4.   4.  11.   0.   0.   7.   7.   5.   7.   7. 
  3.   3.  14.  14.   7.    7.   4.   4.   0.   2.   5.   0.   0.   6.   2.   0. 
  6.   6.   7.   8.   0.    0.   5.   6.   0.   5.   3.   0.   0.   0.   0.   0. 
  4.   4.   5.   5.  13.   14.   4.   4.   8.   0.   0.   8.   9.   0.  16.   8. 
  2.   2.   4.   4.   4.    4.   0.   0.   2.   0.   0.   6.   4.   0.   0.   2. 
 13.  13.   0.   0.   6.    7.   7.   8.   2.   2.   2.   0.   0.   2.   2.   7. 
  0.   0.   0.   1.   0.    1.   0.   0.  10.   0.   0.  10.  10.  10.  26.  10. 
  5.   5.   0.   0.   5.    5.   0.   0.   2.   1.   9.   0.   0.   9.   1.   2. 
  4.   5.   1.   1.   1.    2.   2.   2.   4.   0.  14.   4.   4.   0.   0.   4. 
  0.   0.   6.   6.   0.    0.   6.   6.  26.   0.   0.   1.   1.   6.   0.   4. 
  5.   5.   0.   0.   2.    2.   3.   3.   7.   0.   8.   3.   3.   0.   0.   4. 
  0.   0.   0.   0.   0.    0.   0.   0.   5.   5.  15.   5.   9.   0.   0.   9. 
  1.   2.   0.   0.   1.    2.   0.   0.   0.   6.   0.  11.   5.   0.   4.   0. 
