  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 13.  13.  18.  18.   0.    0.   5.   5.  30.   4.   6.   0.   0.   7.   4.   0. 
  0.   0.   0.   0.   8.    8.   8.   8.  12.  10.  10.   0.   0.  26.  17.   0. 
 13.  13.  22.  22.   0.    0.   9.   9.   0.   7.  10.   0.  28.   4.   4.   0. 
  0.   0.   9.  10.   0.    0.   9.  10.   5.   6.  15.   0.   0.   9.   6.  15. 
 18.  19.  17.  18.   1.    1.   0.   0.  11.   0.  11.   5.   5.   3.   0.   5. 
  0.   0.   8.   8.   4.    4.  12.  12.   7.   4.   0.   7.  28.   0.   8.   7. 
  4.   4.   0.   0.   5.    5.   1.   1.   4.   0.   0.   2.   2.   4.   0.  13. 
 19.  19.   0.   0.  19.   19.   0.   0.  17.   0.   0.   4.   4.  12.   0.   5. 
  3.   3.   8.   8.   0.    0.   5.   5.  11.   0.   2.  10.  10.  12.   0.  10. 
 12.  12.  19.  19.   0.    0.   7.   7.   0.   0.  11.   0.   0.  11.   0.   0. 
  1.   2.   7.   8.  14.   15.   5.   6.   0.  10.  10.   0.   6.  10.  10.   9. 
 11.  12.   7.   7.   0.    0.  13.  13.   1.   2.   9.   0.   0.   2.   2.   0. 
  1.   2.   3.   3.   0.    0.   4.   5.   0.  21.  10.  43.   0.  10.  15.   0. 
  6.   6.   2.   2.   7.    7.   0.   0.   0.  12.  12.  20.   3.  12.  12.   0. 
  8.   8.  12.  12.   0.    0.   4.   4.   9.   0.  12.   3.   3.   6.   0.   3. 
 14.  14.  11.  11.   3.    3.   0.   0.  22.   0.  21.  10.  10.  14.   0.  10. 
 16.  16.  12.  12.   4.    4.   0.   0.   0.  15.   5.   8.  16.   5.   5.   0. 
 12.  12.   2.   2.  10.   10.   0.   0.  13.   1.   3.   0.   0.  14.   1.   0. 
  0.   0.   9.  10.   9.    9.  15.  16.  13.   0.   0.  13.  13.   1.   4.  13. 
  0.   0.   4.   4.   4.    4.   0.   0.   3.   0.   6.   3.   3.   5.   0.  26. 
 10.  10.  10.  10.  23.   24.   4.   4.   0.   7.   7.   0.   5.   7.  16.   0. 
 10.  10.   1.   1.  17.   18.   6.   6.   6.   0.   0.   6.   6.   4.   3.   6. 
  0.   0.   2.   2.  10.   10.  12.  12.  13.   0.   0.   2.   2.  10.   8.   2. 
  0.   0.   5.   5.   3.    3.   2.   2.   0.   1.   7.   0.   0.  16.   1.  14. 
  6.   6.   5.   5.  13.   14.   2.   2.   5.   0.   0.   5.  15.   0.  12.   5. 
  2.   2.   8.   9.  18.   19.   8.   8.   8.   0.   0.   8.   8.  20.   0.  26. 
  3.   3.   9.   9.   0.    0.   6.   6.   0.   5.   0.   4.   5.   0.   0.   0. 
  8.   9.   0.   0.  12.   12.   3.   4.  16.   0.   0.  14.  14.  11.  16.  14. 
  3.   3.   1.   1.   0.    0.   4.   4.   5.  20.   0.  14.   5.   0.   3.   5. 
  3.   3.  13.  13.   0.    0.  16.  16.   0.  19.  24.   0.   0.  15.  15.   8. 
  0.   0.   3.   3.   1.    2.   4.   5.  34.   5.   5.   0.   0.  10.   5.  25. 
  4.   4.   0.   0.   4.    4.   0.   0.   9.   2.  17.   9.  11.   0.   0.  18. 
 14.  14.   4.   4.   0.    0.  10.  10.   8.   0.  31.   6.   6.   0.   0.   6. 
  0.   0.  10.  10.   0.    0.  10.  10.  22.   0.   0.  20.  19.   8.   4.  19. 
  2.   2.   1.   1.   2.    2.   5.   5.  26.   4.   4.   0.   0.   4.   7.   0. 
  4.   4.   3.   4.  12.   13.  20.  20.   0.   8.   2.   0.   0.   2.   4.   0. 
  4.   4.   1.   1.   1.    1.   2.   2.  10.  22.   0.  16.  10.   0.   0.  10. 
  0.   0.  16.  16.  10.   11.  10.  10.   0.   2.   2.   0.   7.   2.  15.   0. 
  8.   8.   0.   0.   2.    2.   6.   6.   8.   3.   0.  16.   8.   0.  11.   8. 
  1.   1.  12.  12.   8.    8.   3.   3.   4.   0.   0.   5.   4.  14.   0.   4. 
 12.  13.   0.   0.  12.   13.   0.   0.  14.   0.   0.  17.   2.   2.  17.   2. 
  7.   8.   0.   0.   5.    5.   5.   6.  14.   4.   4.   0.   0.   4.  14.   0. 
  9.   9.   4.   4.   5.    5.   0.   0.   7.   0.   4.   5.   5.  34.   0.   5. 
  6.   7.  10.  10.   0.    0.   4.   4.  13.   5.   9.   0.   0.   5.   5.   0. 
  0.   0.  18.  18.   8.    8.  10.  10.   0.   0.   0.   0.   7.   0.   4.   0. 
 17.  17.   8.   9.  23.   23.   0.   0.   8.   0.   0.  24.  16.   0.   0.   8. 
  4.   4.   9.  10.  11.   11.   0.   0.   0.   0.   0.   2.   0.  12.   0.   0. 
