  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 13.  13.   3.   3.   4.    4.   6.   6.   0.   1.  13.   0.   0.   1.   1.   0. 
  0.   0.   7.   7.   5.    5.   2.   2.   2.   0.   0.  17.   7.   0.  14.   2. 
 10.  10.   0.   0.   3.    3.   7.   7.   0.  16.   9.  16.   0.   9.  20.   0. 
  0.   0.   3.   4.   0.    0.   3.   4.   2.   2.  14.   0.   0.   6.   2.   6. 
  0.   1.   3.   4.   9.   10.   5.   6.   0.   6.   6.   0.   4.   6.   6.   4. 
  7.   7.   0.   0.   2.    3.   4.   5.   1.   2.   8.   0.   0.   2.   2.   1. 
  4.   4.   0.   0.   5.    5.   8.   9.   2.   5.   5.   0.   0.   5.  16.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   5.   8.   0.  13.   6.   0.   0.   5. 
  0.   0.   1.   1.   2.    2.   3.   3.   2.   7.   7.   0.   0.  13.   7.   2. 
  0.   0.   2.   3.   0.    0.   2.   3.  14.   0.   2.   0.   0.   5.   0.  14. 
  2.   2.   0.   0.   2.    2.   0.   0.   2.   6.   0.   7.   8.   0.   4.   2. 
  3.   3.   0.   1.   6.    6.   2.   3.   3.   0.   0.   3.   3.   7.   0.   3. 
  5.   5.   0.   0.   2.    3.   2.   3.   0.  10.   4.   0.   0.   2.   2.   7. 
  7.   7.  11.  11.   6.    6.   0.   0.   4.   0.   0.  10.   8.   0.   0.   4. 
 11.  11.   4.   4.   2.    2.  16.  17.   0.   4.   0.   0.   0.   0.   0.   4. 
  4.   4.   0.   0.   4.    4.   8.   8.   2.   9.   0.   2.   2.   0.   0.   4. 
  0.   0.   2.   2.   5.    6.   5.   5.   0.   2.   2.   0.   0.   9.  11.   0. 
  0.   0.   0.   1.   2.    3.   3.   3.   0.   8.   4.   0.   9.   4.   4.   5. 
  0.   0.   6.   7.   0.    0.   6.   7.   4.   2.   2.   0.   0.   6.   2.  11. 
  0.   0.   1.   2.   4.    4.   5.   6.   0.  20.   6.   0.   5.   6.   6.   2. 
  6.   6.  11.  12.   1.    1.   5.   5.   0.   3.   7.   0.  14.   3.   3.   0. 
  2.   3.   6.   6.   8.    9.   0.   0.   3.   0.   5.   3.   3.  13.   0.  13. 
 12.  12.   9.  10.   0.    0.   9.  10.   6.   0.   0.   4.   3.   0.   0.   3. 
 16.  17.   9.   9.   0.    0.  14.  15.   6.   0.   2.   6.   6.   0.   0.   6. 
  4.   4.   2.   2.   4.    4.  10.  11.   9.   0.   0.   0.   0.   0.   0.   1. 
  3.   4.   0.   0.   1.    2.   2.   2.   2.   2.   0.   6.   2.   0.   6.   2. 
  3.   3.   3.   3.   0.    0.   0.   0.   3.   0.   9.   3.  11.   0.   0.   3. 
  0.   0.   2.   2.   2.    2.   0.   0.   6.   0.   0.  16.  10.   0.  12.   6. 
  0.   0.  10.  10.   6.    6.   4.   4.   0.   1.   1.  12.   2.   1.   1.   0. 
  0.   0.   6.   6.   3.    3.   3.   3.   0.  10.  10.  22.   0.  12.  10.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.   8.   4.   1.   6.   4.  12.   0. 
  2.   3.   0.   0.   1.    1.   1.   1.   4.   0.   0.   6.   4.   0.   0.   4. 
  2.   2.   3.   3.   0.    0.   1.   1.   0.  10.   8.   0.   6.   2.   2.   0. 
  0.   0.  10.  10.   0.    0.  10.  10.   6.   1.  12.   0.   0.   2.   1.   8. 
  0.   0.  10.  10.   6.    7.   3.   4.   0.   4.   4.   3.   5.   4.  20.   0. 
  3.   3.   4.   5.   3.    4.   0.   0.   2.   0.   0.   8.  16.   0.   0.   2. 
  0.   0.   8.   9.   8.    9.   8.   8.   2.   0.   0.   2.   2.   9.   0.   3. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.   9.   5.   0.   4.   4.   4.  12. 
 15.  15.  12.  13.   2.    3.   0.   0.   4.  22.   0.  12.  14.   0.   0.   4. 
  8.   8.   1.   1.   1.    1.   6.   6.   2.   2.   0.   2.   2.   0.   0.   2. 
  3.   3.   0.   0.   5.    5.   2.   2.   0.   6.   3.   0.   6.   3.   3.   3. 
 13.  14.   3.   3.  10.   11.   0.   0.   7.   4.   4.  18.   0.   5.   4.   0. 
  5.   5.   1.   2.   0.    0.   6.   7.   3.   0.   0.   5.   2.   0.   9.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.   3.  12.   6.   3.  12.   0.   0.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  2.   2.   1.   1.   3.    3.   0.   0.   1.   0.   0.   3.   1.   7.  14.   1. 
  6.   6.   5.   5.   0.    1.   0.   1.   5.  10.  10.  11.   0.  10.  10.   0. 
  2.   3.   0.   0.   8.    8.   5.   6.   6.   0.   0.   1.   1.  11.   2.   1. 
  0.   1.   4.   5.   5.    5.   0.   0.   0.   2.  14.   0.   3.   2.   2.   1. 
  9.   9.   2.   2.   7.    7.   0.   0.   0.   4.   4.  14.   0.   5.   4.   0. 
  3.   3.   9.  10.   3.    3.   3.   4.   0.   3.   3.   4.   8.   3.   3.   0. 
  4.   4.   7.   8.   1.    2.   2.   2.   0.   0.   0.   8.   4.   0.   0.   0. 
 11.  11.  16.  16.  19.   19.   0.   0.   4.   0.   4.   4.  12.   0.   0.   4. 
  0.   0.   3.   3.   3.    3.   2.   2.   5.   0.   0.   5.   5.   0.   1.   5. 
  4.   4.   5.   5.   9.    9.   0.   0.   0.   0.   0.  18.   0.  10.   2.   0. 
 10.  11.  11.  11.   8.    9.   0.   0.   0.   0.   0.  17.   0.   4.   0.   0. 
  0.   0.   6.   7.   0.    0.   6.   7.   0.   8.  10.   0.  17.   6.   6.   4. 
  0.   0.   4.   5.   1.    1.   5.   6.   4.   0.   0.   0.   0.   5.   0.   2. 
  0.   0.   7.   7.   0.    0.   7.   7.   2.   6.   0.   4.   6.   0.   2.   2. 
  3.   3.   2.   2.   6.    6.  10.  11.   4.   0.   0.   4.   4.   0.  11.   4. 
  2.   2.   0.   0.   2.    2.   0.   0.  16.   0.   0.  18.   5.   2.   2.   5. 
  7.   8.   0.   0.   3.    4.   4.   4.  18.   6.   6.  21.   0.   6.  10.   0. 
  4.   4.   3.   3.   3.    3.  10.  10.   9.   6.   6.   0.   0.   6.   8.   0. 
  1.   2.   0.   0.   0.    0.   1.   1.   4.   1.  20.   4.   4.   0.   0.   4. 
  7.   7.   0.   0.   5.    5.   4.   4.   9.   8.   8.   0.   0.   8.   8.   0. 
 12.  12.   0.   0.   6.    6.   6.   6.   2.  19.   0.   2.   2.   0.  10.   2. 
  2.   2.   0.   1.   1.    2.   4.   4.   6.   0.   0.   4.   4.   0.  12.   4. 
  1.   1.   0.   0.   1.    2.   0.   1.  10.   3.   3.   0.   0.   3.   3.   3. 
  0.   0.   8.   9.   9.   10.   5.   5.   0.   0.   0.   0.   0.   2.   0.   7. 
  3.   3.  12.  12.   5.    5.   4.   4.   4.   0.   0.   4.   4.   0.   0.   4. 
  9.   9.   9.   9.   0.    0.   0.   0.   0.   7.   0.  14.   7.   0.   0.   0. 
  5.   5.   1.   2.   6.    6.   0.   0.   0.   3.   3.   1.   1.   3.   3.   0. 
  0.   0.   5.   5.   4.    4.   9.   9.   4.   0.   0.   3.   3.  12.   0.  11. 
  1.   1.  12.  13.   3.    3.   9.   9.   1.   0.   8.   1.   1.   6.   0.   1. 
  1.   1.   5.   5.   2.    2.   2.   2.   1.   0.   9.   1.   1.   9.   0.   1. 
  0.   0.   2.   2.   2.    2.   0.   0.   0.   2.  16.   0.  17.   2.   2.   4. 
  0.   0.   6.   6.   2.    2.   8.   8.   0.   5.   2.   0.   4.   2.   2.  18. 
  6.   6.   0.   0.   6.    6.   0.   0.   6.   6.  12.   6.  12.   0.   0.   6. 
  1.   1.   2.   3.   0.    0.   1.   2.   4.   6.   6.  14.   0.  14.   6.   0. 
  7.   8.   8.   8.   6.    7.   0.   0.   2.   0.   0.   5.   2.  12.   0.   2. 
 14.  15.   6.   7.   6.    6.   2.   2.  12.   0.   0.   8.   0.   0.   0.   0. 
  2.   3.   0.   0.  13.   13.  11.  12.  10.   2.   2.   0.   0.   2.   2.   3. 
  3.   3.   0.   0.   3.    3.   0.   0.   8.  20.   2.   8.  14.   0.   0.  17. 
  1.   2.   0.   0.   7.    7.   5.   6.   0.   4.   2.   0.   8.   2.   2.  10. 
  7.   7.   2.   2.   0.    0.   9.   9.   4.   6.  25.   4.   4.   0.   0.   6. 
  0.   0.   8.   8.   0.    0.   8.   8.   0.   9.   7.   0.  14.   6.   6.   2. 
  5.   5.   5.   6.   0.    0.   4.   5.   1.   0.   2.   0.   0.   0.   0.   0. 
  7.   8.  18.  18.   6.    7.   4.   4.   4.   0.   2.   4.   4.   6.   0.   4. 
  0.   0.   9.  10.   6.    7.   3.   3.   0.   0.   9.   0.   0.  14.   0.   1. 
 14.  14.   5.   5.  23.   23.   4.   4.   0.   5.   5.   0.   5.   5.   9.   0. 
  5.   5.   2.   2.   9.    9.   2.   2.   0.   1.   1.   0.   0.   6.  10.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.   1.   8.   0.   1.   3.   0.   0.  11. 
  1.   1.   0.   0.   0.    1.   1.   2.   0.   6.   2.   0.   0.   2.   2.   2. 
  2.   3.   1.   2.   0.    0.   4.   4.   7.   0.   0.   4.   1.   0.  12.   1. 
  8.   8.   0.   0.  12.   12.   4.   4.   6.   6.   6.   0.   0.   7.  11.   0. 
  4.   5.   5.   5.   0.    0.   9.  10.   6.   3.  10.   6.   6.   0.   0.   6. 
  0.   0.   3.   3.   3.    4.   2.   3.   6.   0.   0.   6.   6.   4.  14.   6. 
  9.   9.   0.   0.   9.    9.   0.   0.   0.   5.   4.  12.   1.   4.   4.   0. 
  4.   4.   3.   3.  15.   15.  22.  22.   0.   1.   0.   0.   0.   0.   0.   4. 
  3.   3.   3.   3.   0.    0.   0.   0.  22.   1.   1.   4.   0.   4.   1.   0. 
 11.  11.   2.   3.  21.   21.   7.   8.   8.   0.   0.   8.   8.   2.   0.   8. 
  0.   0.   7.   7.   0.    0.   7.   7.   6.   4.   0.   6.  12.   0.  10.   6. 
  0.   0.   3.   4.   0.    0.   3.   4.   6.   0.   0.   2.   2.   1.   0.   4. 
  5.   5.   0.   0.   5.    6.   0.   1.   0.   3.   1.   0.   8.   1.   1.  16. 
 10.  10.   3.   3.  14.   14.   1.   1.   0.   4.   4.   0.   0.   9.   5.   0. 
  0.   0.   5.   5.   0.    0.   5.   5.  12.   0.   8.   2.   2.   1.   0.   2. 
  0.   0.   7.   8.   8.    8.   5.   6.   0.  12.  12.   0.   0.  14.  12.  19. 
  4.   4.   4.   4.   2.    2.   0.   0.   0.   8.   8.   3.   7.   8.   8.   0. 
  0.   0.   6.   6.   1.    2.   7.   8.   1.   1.   1.   0.   0.   1.  14.   0. 
  6.   6.   9.   9.   0.    0.   3.   3.   9.   0.  13.   3.   3.   6.   0.   3. 
  0.   0.   2.   2.   1.    1.   3.   3.   0.  11.   2.   0.  16.   2.   2.   5. 
  2.   2.   0.   0.  12.   13.  10.  11.   2.   0.   0.   2.   2.   9.   1.   2. 
 13.  13.   6.   6.   1.    1.   6.   6.   1.   0.   3.   0.   0.   0.   0.   0. 
  2.   2.   1.   1.   1.    1.   0.   0.   2.   6.   0.   3.   5.   0.   0.   2. 
  4.   4.   0.   0.   3.    3.   1.   1.   4.   7.   4.   4.   4.   0.   0.   7. 
  0.   0.   5.   5.   3.    4.   1.   2.   0.   2.   2.   0.   0.   2.   2.   0. 
  2.   2.   0.   1.   1.    2.   0.   0.   0.   6.   0.   6.  10.   0.   0.   0. 
  8.   8.   0.   0.   8.    8.   0.   0.   4.   1.   0.   8.  11.   0.  12.   4. 
  5.   5.   2.   2.  17.   17.  10.  10.   6.   0.   0.   6.   6.   9.   0.   6. 
  3.   3.   9.  10.   0.    0.  12.  13.   4.   0.  12.   2.   2.   0.   0.  14. 
  0.   0.   0.   0.   0.    0.   0.   0.  16.   0.  10.  11.  11.   1.   0.  18. 
  8.   8.   0.   0.   8.    8.   0.   0.   2.   5.   0.   3.  10.   0.   1.   2. 
  0.   0.   0.   1.   7.    7.   7.   8.  13.   0.   0.   0.   0.  10.   6.   0. 
  5.   6.   1.   1.   0.    0.   6.   7.   2.   8.   8.  11.   0.   8.   9.   0. 
  0.   1.   0.   0.   3.    4.   3.   3.   6.  24.   0.   6.   6.   0.   0.  10. 
  1.   1.   0.   0.  10.   10.   9.   9.   0.   4.   2.   0.   6.   2.   8.   0. 
  2.   2.   1.   2.   3.    4.   0.   0.   2.   0.   2.   2.   2.   7.   0.  10. 
  1.   2.   2.   2.   2.    2.   5.   6.   3.   0.   0.   1.   1.   0.   0.   6. 
  7.   7.   3.   3.   2.    3.   1.   2.   0.   5.   5.   0.   0.   0.   0.   0. 
  3.   3.   8.   9.   3.    3.   2.   2.   0.   2.   2.  16.   0.   8.   2.   0. 
  6.   7.   3.   3.   0.    0.   8.   8.   3.   3.   3.   2.   0.   3.   3.   0. 
  0.   0.   2.   2.   6.    7.   6.   7.   0.   4.   4.   0.   5.   4.   4.   7. 
  3.   3.   0.   0.   3.    3.   0.   0.   6.   3.   0.   7.  14.   0.  13.   6. 
  6.   6.   3.   3.   0.    0.   9.   9.  17.   4.   4.   2.   0.   4.  15.   0. 
  1.   1.   7.   7.   7.    7.   0.   0.   2.   0.   0.   2.   2.   6.   0.   2. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   2.   2.   8.   0.  12.   8.   0. 
  0.   1.   0.   0.   6.    6.   5.   6.   0.  18.   4.   0.   2.   4.  13.   0. 
  0.   0.   7.   7.   3.    3.   4.   4.   0.   1.   1.   6.   4.   1.  10.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   2.   0.   0.   2.   1.   2.   0.   1. 
  0.   0.   0.   0.   1.    1.   1.   1.   2.   6.   0.   2.  10.   0.   0.   4. 
 18.  18.   6.   7.   6.    6.   5.   6.  10.   1.  11.  10.  10.   0.   0.  10. 
  0.   0.   0.   1.   3.    4.   4.   4.   0.   8.   4.   0.   6.   4.   4.   8. 
  2.   2.   1.   1.   3.    3.   0.   0.   1.   0.  22.   1.   1.   4.   0.   8. 
  0.   0.   4.   5.   1.    2.   6.   6.   1.   1.   1.   0.   0.   9.   1.  12. 
  6.   6.   4.   5.  13.   13.   2.   3.   0.   8.   8.   0.   7.   8.   8.   3. 
  4.   4.   0.   0.   9.   10.   5.   6.   6.   0.   0.   4.   4.   3.   0.   6. 
  0.   0.   4.   4.  10.   11.   6.   6.   1.   0.   0.   1.   1.  10.   8.   1. 
  9.   9.   6.   7.  19.   19.   3.   4.  10.   0.   0.  10.  10.  10.   1.  10. 
  4.   4.  10.  10.   0.    0.   6.   6.   4.   7.  10.   4.   8.   0.   0.   4. 
  0.   0.   4.   5.   2.    2.   2.   3.   2.   0.  13.   2.   4.   0.   0.   8. 
  9.  10.   4.   4.   5.    5.   0.   1.  20.   0.  17.   8.   8.   0.   0.   8. 
  2.   2.   5.   5.   0.    0.   3.   3.   9.   0.   4.   8.   8.   0.   0.   8. 
  1.   1.   5.   5.   0.    0.   6.   6.   6.  12.  12.   6.   6.   0.   0.  23. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  22.  10.   4.   9.  10.  13.   0. 
  5.   6.   0.   0.   5.    6.   0.   0.   5.   0.  15.   3.   3.  13.   0.  12. 
  0.   0.   3.   3.   3.    3.   6.   6.   0.  21.   2.   0.  10.   2.   2.  10. 
  0.   0.   4.   4.   2.    2.   2.   2.   6.   0.  16.   6.   6.  19.   0.   7. 
  0.   0.   7.   7.   0.    0.   7.   7.   4.   8.  10.   4.  16.   0.   0.  12. 
  0.   0.   2.   2.   2.    2.   4.   4.   0.  14.  10.   0.   8.  10.  10.  19. 
  0.   0.   1.   1.   5.    5.   6.   6.  13.   0.   0.   5.   5.   3.   9.   5. 
  7.   7.   0.   0.   1.    1.   6.   6.   6.   4.   8.   0.   0.   4.   4.  10. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.   2.   4.   0.  12.   2.   2.   1. 
  9.   9.   6.   6.   3.    3.   0.   0.   0.   8.   4.   3.  12.   4.   4.   0. 
  1.   2.   0.   1.   6.    6.   4.   4.   0.   6.   6.   0.  13.   6.   6.   1. 
 15.  16.   0.   0.   5.    6.  10.  10.   9.   0.  20.   9.   9.   0.   0.  15. 
 13.  13.  10.  11.  10.   10.   0.   0.   0.   2.   4.   0.   9.   2.   2.   0. 
  0.   0.   2.   2.  15.   16.  13.  14.   2.   0.   0.   2.   2.   7.   1.   2. 
  7.   8.   2.   2.  13.   14.   4.   4.  10.   0.   0.  10.  10.   1.  10.  10. 
  0.   0.  10.  10.   0.    0.  10.  10.   0.   8.   2.   2.   4.   2.   2.   0. 
  5.   5.  10.  11.   0.    1.   5.   5.   0.   1.   1.   1.   6.   1.   1.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  10.   8.   9.   0.   0.  14.   8.   4. 
  6.   7.   0.   0.   9.    9.   2.   3.   0.  10.   5.   0.   2.   5.   5.   7. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  9.  10.   7.   7.   0.    1.   2.   2.   0.  12.   4.   0.   0.   4.   4.   0. 
  2.   3.   1.   2.   0.    0.   4.   4.  10.   0.  14.   6.   6.   0.   0.   8. 
  4.   4.   0.   0.  10.   10.   6.   6.  10.   0.   0.   4.   4.   4.   9.   4. 
  2.   3.   9.  10.   1.    1.   6.   6.   0.   0.   4.   0.  20.   0.   0.   0. 
  4.   4.   0.   0.   6.    6.   2.   2.   0.   3.   0.   0.   8.   0.  12.   0. 
  0.   1.   4.   4.   0.    0.   3.   4.  14.   0.   1.   2.   2.   5.   0.   2. 
  5.   5.   1.   2.   3.    4.   0.   0.   0.   6.   2.   0.   2.   1.   1.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   6.   0.   0.   8.   2.   4.   8.   2. 
  5.   6.   1.   1.   1.    1.   7.   8.   0.   8.   2.   0.   0.   2.  10.   0. 
  0.   0.   1.   2.   0.    0.   1.   2.   0.   2.   1.   1.   5.   1.   2.   0. 
  7.   7.   4.   4.   3.    3.   0.   0.   7.   2.   1.   7.   9.   0.   0.   7. 
  6.   6.   1.   1.   0.    0.   7.   7.   4.   0.   0.  10.   0.   0.   6.   0. 
  4.   4.   4.   4.   1.    1.   9.   9.   7.  10.   0.   7.   7.   0.   0.  22. 
  5.   5.   0.   1.   0.    0.   4.   5.  17.   3.   4.   0.   0.   3.   3.   0. 
  0.   0.   6.   7.   0.    0.   6.   7.   3.   5.   0.   7.   4.   0.   2.   3. 
  0.   0.  13.  13.   6.    6.   7.   7.   0.   1.   1.   4.   0.   3.   4.   0. 
  0.   1.   1.   2.   0.    0.   1.   1.   4.   0.   1.   4.   4.   5.   0.   4. 
  2.   2.   5.   5.   7.    7.   0.   0.   0.   1.   1.   0.   3.   1.   1.   4. 
  0.   0.   1.   1.   5.    5.   6.   6.   0.   4.   2.   0.   3.   2.   4.   0. 
  7.   8.   2.   3.   0.    0.  10.  10.   6.   1.  10.   6.   6.   0.   0.  13. 
  2.   2.   0.   0.   2.    2.   0.   0.  24.   9.  14.   0.   0.  10.   9.   2. 
  2.   3.   3.   4.   9.    9.  15.  15.   6.   9.   0.   6.   6.   0.  11.   6. 
  6.   7.   0.   0.   1.    1.   5.   6.   0.   7.   5.   6.   0.   5.  11.   0. 
  1.   1.   0.   0.   3.    4.   2.   3.   0.   6.   6.   0.   3.   6.   6.  18. 
  5.   5.   0.   0.   5.    5.   0.   0.   0.  14.   6.   0.   0.   3.   3.  12. 
  0.   0.   0.   0.   2.    2.   2.   2.  16.   0.   0.   2.   2.   4.   5.   2. 
 10.  10.   0.   0.   5.    5.   5.   5.  19.   0.  12.   0.   0.   0.   0.   6. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.  11.  19.   0.   1.   8.   8.  14. 
  0.   0.   7.   7.  13.   13.   6.   6.   0.   3.   3.   0.   5.   3.   3.   5. 
 14.  14.   0.   0.   6.    7.   7.   8.   0.  11.   1.   0.   0.   0.   0.   5. 
  1.   2.   1.   2.   3.    4.   0.   1.   0.   8.   8.   0.   0.  12.   8.   8. 
  3.   3.   3.   4.   0.    0.   0.   1.   2.   7.   0.   6.  12.   0.   0.   2. 
  7.   7.   4.   4.   1.    1.  12.  13.   4.   6.   0.   4.   4.   0.   0.   4. 
  0.   0.   7.   7.   6.    6.  13.  13.   9.   4.   4.   0.   0.  18.   4.   3. 
  4.   5.   3.   4.  14.   14.   6.   6.   3.   0.   0.   3.   8.   0.  14.   3. 
  0.   1.   2.   2.   3.    3.   5.   6.  10.   2.   2.   0.   0.   2.   2.  19. 
  1.   1.   0.   0.   1.    1.   0.   0.   1.  16.   0.   3.   1.   0.  10.   1. 
  2.   2.   1.   1.   1.    1.   0.   0.   2.   6.   0.   7.   4.   0.   0.   2. 
  5.   6.  16.  16.   0.    0.  10.  11.   2.   0.   0.   1.   1.  14.   0.   1. 
  0.   0.   2.   2.   0.    0.   2.   2.   1.   0.   0.   3.   0.   2.   6.   0. 
  1.   1.   0.   0.   7.    7.   6.   6.   1.   0.   0.   1.   5.   0.   0.   7. 
  2.   2.  11.  11.   6.    6.   3.   3.   2.   0.   7.   2.   2.   6.   0.   2. 
  7.   8.   8.   9.   3.    3.   0.   0.   0.   2.   2.  11.   0.   6.   2.   0. 
  6.   6.   0.   0.   2.    3.   3.   4.   2.  10.   7.   2.   2.   0.   0.  16. 
  1.   1.   6.   7.   3.    3.   3.   3.   0.   2.   2.  13.  11.   2.   2.   0. 
  0.   0.   3.   4.   0.    0.   3.   4.  20.   8.   8.   4.   0.  10.  18.   0. 
 10.  10.   1.   1.   0.    0.  11.  11.   0.  10.   9.   0.   0.   5.   5.  14. 
  0.   0.   7.   7.   0.    0.   7.   7.  17.   9.   9.  11.   0.  12.  17.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  1.   2.   0.   1.   9.   10.  11.  12.   2.   0.   0.   2.   2.   0.  13.   2. 
 11.  11.   9.   9.   2.    2.   0.   0.   7.   1.  14.   0.   0.   6.   1.   0. 
  3.   4.   1.   1.   1.    1.   1.   2.   0.  13.   7.   3.   0.   7.   7.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   0.  16.   6.   0.  10.   6.   6.  12. 
  5.   5.   0.   0.   4.    4.   5.   6.   0.   4.   3.   0.   0.   3.   8.   0. 
  0.   0.   4.   5.   0.    1.   4.   4.   0.   5.   5.   5.   0.   5.   5.   0. 
  7.   7.   0.   0.   2.    2.   5.   5.   0.   5.   0.   0.   0.   0.  27.   0. 
  2.   3.   1.   1.   1.    2.   5.   5.   1.   6.   6.   0.   0.   6.   6.   3. 
  6.   6.   7.   7.  13.   13.   0.   0.   0.   0.   0.   4.   4.   0.   2.   0. 
  4.   4.   8.   8.   8.    8.   0.   0.   0.   0.   6.   0.  10.   0.   0.   0. 
  5.   5.   1.   1.   3.    3.   1.   1.   4.   3.   3.   8.   0.   3.   3.   0. 
  9.   9.   0.   0.   1.    2.   8.   9.   0.  11.   7.   0.   0.   7.   9.   0. 
  7.   7.   0.   0.   5.    5.   2.   2.  11.   0.  12.   2.   2.   0.   0.  10. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.  19.   6.  11.  24.   6.   9.   0. 
  6.   6.   0.   0.   5.    5.   9.   9.   4.  27.   0.   4.   4.   0.   0.   8. 
  0.   0.   1.   1.   0.    0.   1.   1.   4.   8.   6.   4.   4.   0.   0.  12. 
  8.   9.   6.   6.   1.    1.   2.   2.   1.   9.  18.   1.   1.   0.   0.   1. 
  3.   3.   1.   1.   4.    4.   0.   0.   3.   0.   4.   3.   3.  13.   0.   9. 
  2.   3.   1.   1.   0.    0.   3.   4.   0.  28.  14.   0.   0.   8.   8.  10. 
  1.   1.   4.   5.   0.    0.   4.   5.  11.   3.  20.   0.   0.   3.   3.   0. 
  0.   0.   5.   5.   5.    5.   0.   0.   0.   5.  12.   0.   8.   5.   5.   6. 
